Model,MSO68B
Channel,CH2
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,13750
Zero Index,7287.51171875
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,-3.080000

Labels,
TIME,CH2
-1.11576187e-06,3.42500000e-01
-1.11560187e-06,2.57500000e-01
-1.11544187e-06,2.44375000e-01
-1.11528187e-06,2.45000000e-01
-1.11512187e-06,3.04375000e-01
-1.11496187e-06,4.43125000e-01
-1.11480188e-06,5.42500000e-01
-1.11464187e-06,5.08125000e-01
-1.11448187e-06,4.28750000e-01
-1.11432187e-06,4.45625000e-01
-1.11416187e-06,5.05625000e-01
-1.11400187e-06,5.66875000e-01
-1.11384187e-06,5.81250000e-01
-1.11368188e-06,5.48750000e-01
-1.11352187e-06,5.91875000e-01
-1.11336187e-06,6.45000000e-01
-1.11320187e-06,6.34375000e-01
-1.11304187e-06,6.20625000e-01
-1.11288187e-06,6.28125000e-01
-1.11272187e-06,6.86250000e-01
-1.11256188e-06,7.73750000e-01
-1.11240187e-06,8.25000000e-01
-1.11224187e-06,8.05000000e-01
-1.11208187e-06,7.86250000e-01
-1.11192187e-06,7.95625000e-01
-1.11176187e-06,8.17500000e-01
-1.11160187e-06,7.98750000e-01
-1.11144188e-06,7.76875000e-01
-1.11128187e-06,8.07500000e-01
-1.11112187e-06,8.94375000e-01
-1.11096187e-06,9.85625000e-01
-1.11080187e-06,9.78750000e-01
-1.11064187e-06,9.41875000e-01
-1.11048188e-06,9.81875000e-01
-1.11032188e-06,1.03687500e+00
-1.11016187e-06,1.03750000e+00
-1.11000187e-06,1.00875000e+00
-1.10984187e-06,9.98125000e-01
-1.10968187e-06,1.04500000e+00
-1.10952187e-06,1.10625000e+00
-1.10936188e-06,1.14250000e+00
-1.10920188e-06,1.13062500e+00
-1.10904187e-06,1.08687500e+00
-1.10888187e-06,1.09812500e+00
-1.10872187e-06,1.14500000e+00
-1.10856187e-06,1.16000000e+00
-1.10840187e-06,1.17687500e+00
-1.10824188e-06,1.27375000e+00
-1.10808188e-06,1.35437500e+00
-1.10792187e-06,1.33187500e+00
-1.10776187e-06,1.27250000e+00
-1.10760187e-06,1.24125000e+00
-1.10744187e-06,1.21375000e+00
-1.10728187e-06,1.26812500e+00
-1.10712188e-06,1.35250000e+00
-1.10696188e-06,1.38312500e+00
-1.10680187e-06,1.39875000e+00
-1.10664187e-06,1.40937500e+00
-1.10648187e-06,1.38937500e+00
-1.10632187e-06,1.33062500e+00
-1.10616187e-06,1.35062500e+00
-1.10600188e-06,1.47875000e+00
-1.10584188e-06,1.58750000e+00
-1.10568187e-06,1.60625000e+00
-1.10552187e-06,1.55625000e+00
-1.10536187e-06,1.48500000e+00
-1.10520187e-06,1.48875000e+00
-1.10504187e-06,1.53750000e+00
-1.10488188e-06,1.54625000e+00
-1.10472188e-06,1.59125000e+00
-1.10456187e-06,1.62375000e+00
-1.10440187e-06,1.57937500e+00
-1.10424187e-06,1.49500000e+00
-1.10408187e-06,1.52312500e+00
-1.10392187e-06,1.64062500e+00
-1.10376188e-06,1.67937500e+00
-1.10360188e-06,1.70562500e+00
-1.10344187e-06,1.72625000e+00
-1.10328187e-06,1.69062500e+00
-1.10312187e-06,1.65250000e+00
-1.10296187e-06,1.64937500e+00
-1.10280187e-06,1.63562500e+00
-1.10264188e-06,1.62875000e+00
-1.10248188e-06,1.65000000e+00
-1.10232187e-06,1.66687500e+00
-1.10216187e-06,1.65812500e+00
-1.10200187e-06,1.67375000e+00
-1.10184187e-06,1.64500000e+00
-1.10168187e-06,1.62562500e+00
-1.10152188e-06,1.66812500e+00
-1.10136188e-06,1.65875000e+00
-1.10120187e-06,1.61312500e+00
-1.10104187e-06,1.62625000e+00
-1.10088187e-06,1.67812500e+00
-1.10072187e-06,1.67000000e+00
-1.10056187e-06,1.63937500e+00
-1.10040188e-06,1.64562500e+00
-1.10024188e-06,1.61312500e+00
-1.10008187e-06,1.57062500e+00
-1.09992187e-06,1.57000000e+00
-1.09976187e-06,1.56187500e+00
-1.09960187e-06,1.52187500e+00
-1.09944187e-06,1.54437500e+00
-1.09928188e-06,1.57812500e+00
-1.09912188e-06,1.44250000e+00
-1.09896187e-06,1.38937500e+00
-1.09880187e-06,1.50375000e+00
-1.09864187e-06,1.56562500e+00
-1.09848187e-06,1.49312500e+00
-1.09832187e-06,1.40562500e+00
-1.09816188e-06,1.40875000e+00
-1.09800188e-06,1.44437500e+00
-1.09784187e-06,1.49875000e+00
-1.09768187e-06,1.50937500e+00
-1.09752187e-06,1.41937500e+00
-1.09736187e-06,1.36312500e+00
-1.09720187e-06,1.37062500e+00
-1.09704188e-06,1.37687500e+00
-1.09688188e-06,1.36625000e+00
-1.09672187e-06,1.36437500e+00
-1.09656187e-06,1.36250000e+00
-1.09640187e-06,1.37812500e+00
-1.09624187e-06,1.36500000e+00
-1.09608187e-06,1.28500000e+00
-1.09592188e-06,1.24562500e+00
-1.09576188e-06,1.26875000e+00
-1.09560187e-06,1.31375000e+00
-1.09544187e-06,1.35750000e+00
-1.09528187e-06,1.32187500e+00
-1.09512187e-06,1.24187500e+00
-1.09496187e-06,1.16500000e+00
-1.09480188e-06,1.14750000e+00
-1.09464188e-06,1.19375000e+00
-1.09448187e-06,1.17687500e+00
-1.09432187e-06,1.10750000e+00
-1.09416187e-06,1.09000000e+00
-1.09400187e-06,1.10062500e+00
-1.09384187e-06,1.11750000e+00
-1.09368188e-06,1.14562500e+00
-1.09352188e-06,1.11437500e+00
-1.09336187e-06,1.04375000e+00
-1.09320187e-06,9.82500000e-01
-1.09304187e-06,9.54375000e-01
-1.09288187e-06,9.16250000e-01
-1.09272187e-06,8.88750000e-01
-1.09256188e-06,9.06250000e-01
-1.09240187e-06,9.33750000e-01
-1.09224187e-06,9.03750000e-01
-1.09208187e-06,8.43750000e-01
-1.09192187e-06,9.31875000e-01
-1.09176187e-06,9.65625000e-01
-1.09160187e-06,8.41250000e-01
-1.09144188e-06,7.68125000e-01
-1.09128187e-06,8.14375000e-01
-1.09112187e-06,8.38125000e-01
-1.09096187e-06,7.40625000e-01
-1.09080187e-06,6.74375000e-01
-1.09064187e-06,6.63125000e-01
-1.09048187e-06,6.40625000e-01
-1.09032188e-06,6.41875000e-01
-1.09016187e-06,6.75625000e-01
-1.09000187e-06,6.56875000e-01
-1.08984187e-06,5.99375000e-01
-1.08968187e-06,5.95000000e-01
-1.08952187e-06,6.31875000e-01
-1.08936187e-06,5.91875000e-01
-1.08920188e-06,5.57500000e-01
-1.08904187e-06,5.66875000e-01
-1.08888187e-06,5.22500000e-01
-1.08872187e-06,4.43750000e-01
-1.08856187e-06,4.18750000e-01
-1.08840187e-06,4.35625000e-01
-1.08824187e-06,4.34375000e-01
-1.08808188e-06,4.24375000e-01
-1.08792187e-06,4.25000000e-01
-1.08776187e-06,4.49375000e-01
-1.08760187e-06,5.32500000e-01
-1.08744187e-06,5.39375000e-01
-1.08728187e-06,3.87500000e-01
-1.08712187e-06,2.76875000e-01
-1.08696188e-06,3.05000000e-01
-1.08680187e-06,3.13750000e-01
-1.08664187e-06,2.11875000e-01
-1.08648187e-06,1.44375000e-01
-1.08632187e-06,1.45625000e-01
-1.08616187e-06,1.99375000e-01
-1.08600187e-06,2.67500000e-01
-1.08584188e-06,2.77500000e-01
-1.08568187e-06,2.28125000e-01
-1.08552187e-06,1.95000000e-01
-1.08536187e-06,1.99375000e-01
-1.08520187e-06,2.58750000e-01
-1.08504187e-06,3.04375000e-01
-1.08488187e-06,2.25000000e-01
-1.08472188e-06,1.31875000e-01
-1.08456187e-06,1.22500000e-01
-1.08440187e-06,1.33125000e-01
-1.08424187e-06,1.20000000e-01
-1.08408187e-06,1.35000000e-01
-1.08392187e-06,2.08125000e-01
-1.08376187e-06,2.76250000e-01
-1.08360188e-06,2.45000000e-01
-1.08344187e-06,1.47500000e-01
-1.08328187e-06,8.93750000e-02
-1.08312187e-06,7.87500000e-02
-1.08296187e-06,4.81250000e-02
-1.08280187e-06,6.68750000e-02
-1.08264187e-06,1.00000000e-01
-1.08248188e-06,1.42500000e-01
-1.08232187e-06,2.35000000e-01
-1.08216187e-06,2.64375000e-01
-1.08200187e-06,2.14375000e-01
-1.08184187e-06,1.82500000e-01
-1.08168187e-06,1.92500000e-01
-1.08152187e-06,2.02500000e-01
-1.08136188e-06,1.38125000e-01
-1.08120187e-06,3.18750000e-02
-1.08104187e-06,2.75000000e-02
-1.08088187e-06,8.62500000e-02
-1.08072187e-06,7.00000000e-02
-1.08056187e-06,8.31250000e-02
-1.08040187e-06,1.73125000e-01
-1.08024188e-06,2.19375000e-01
-1.08008187e-06,1.76250000e-01
-1.07992187e-06,1.68750000e-01
-1.07976187e-06,2.55000000e-01
-1.07960187e-06,2.91875000e-01
-1.07944187e-06,2.89375000e-01
-1.07928187e-06,2.88750000e-01
-1.07912188e-06,3.11875000e-01
-1.07896187e-06,3.63750000e-01
-1.07880187e-06,3.66875000e-01
-1.07864187e-06,3.16875000e-01
-1.07848187e-06,3.26875000e-01
-1.07832187e-06,3.51875000e-01
-1.07816187e-06,3.09375000e-01
-1.07800188e-06,3.12500000e-01
-1.07784187e-06,4.01875000e-01
-1.07768187e-06,4.92500000e-01
-1.07752187e-06,5.41250000e-01
-1.07736187e-06,5.73750000e-01
-1.07720187e-06,5.69375000e-01
-1.07704187e-06,4.88750000e-01
-1.07688188e-06,4.35625000e-01
-1.07672187e-06,4.61875000e-01
-1.07656187e-06,5.65625000e-01
-1.07640187e-06,6.05625000e-01
-1.07624187e-06,5.65000000e-01
-1.07608187e-06,5.35000000e-01
-1.07592187e-06,5.52500000e-01
-1.07576188e-06,6.18750000e-01
-1.07560187e-06,6.28125000e-01
-1.07544187e-06,6.00000000e-01
-1.07528187e-06,6.17500000e-01
-1.07512187e-06,6.55000000e-01
-1.07496187e-06,6.86875000e-01
-1.07480187e-06,6.95000000e-01
-1.07464188e-06,7.23125000e-01
-1.07448187e-06,7.56875000e-01
-1.07432187e-06,7.58125000e-01
-1.07416187e-06,7.44375000e-01
-1.07400187e-06,7.73125000e-01
-1.07384187e-06,7.80625000e-01
-1.07368187e-06,7.68125000e-01
-1.07352188e-06,8.20625000e-01
-1.07336187e-06,9.06875000e-01
-1.07320187e-06,9.37500000e-01
-1.07304187e-06,9.28750000e-01
-1.07288187e-06,9.41250000e-01
-1.07272187e-06,1.00312500e+00
-1.07256187e-06,1.02375000e+00
-1.07240188e-06,1.01250000e+00
-1.07224187e-06,1.03812500e+00
-1.07208187e-06,9.74375000e-01
-1.07192187e-06,8.90000000e-01
-1.07176187e-06,9.45000000e-01
-1.07160187e-06,1.07562500e+00
-1.07144187e-06,1.08812500e+00
-1.07128188e-06,1.06000000e+00
-1.07112187e-06,1.09625000e+00
-1.07096187e-06,1.10125000e+00
-1.07080187e-06,1.11125000e+00
-1.07064187e-06,1.11687500e+00
-1.07048187e-06,1.09500000e+00
-1.07032187e-06,1.11437500e+00
-1.07016188e-06,1.16562500e+00
-1.07000187e-06,1.24562500e+00
-1.06984187e-06,1.24562500e+00
-1.06968187e-06,1.18062500e+00
-1.06952187e-06,1.17437500e+00
-1.06936187e-06,1.20437500e+00
-1.06920187e-06,1.21187500e+00
-1.06904188e-06,1.24375000e+00
-1.06888187e-06,1.33000000e+00
-1.06872187e-06,1.36500000e+00
-1.06856187e-06,1.33000000e+00
-1.06840187e-06,1.30937500e+00
-1.06824187e-06,1.36937500e+00
-1.06808187e-06,1.42687500e+00
-1.06792188e-06,1.41562500e+00
-1.06776187e-06,1.39437500e+00
-1.06760187e-06,1.41687500e+00
-1.06744187e-06,1.45875000e+00
-1.06728187e-06,1.43625000e+00
-1.06712187e-06,1.45750000e+00
-1.06696187e-06,1.46312500e+00
-1.06680188e-06,1.38187500e+00
-1.06664187e-06,1.35312500e+00
-1.06648187e-06,1.41625000e+00
-1.06632187e-06,1.44000000e+00
-1.06616187e-06,1.41812500e+00
-1.06600187e-06,1.43000000e+00
-1.06584187e-06,1.42437500e+00
-1.06568188e-06,1.45500000e+00
-1.06552187e-06,1.49312500e+00
-1.06536187e-06,1.43062500e+00
-1.06520187e-06,1.37125000e+00
-1.06504187e-06,1.43937500e+00
-1.06488187e-06,1.50250000e+00
-1.06472187e-06,1.48312500e+00
-1.06456188e-06,1.46937500e+00
-1.06440187e-06,1.51812500e+00
-1.06424187e-06,1.51375000e+00
