x-axis,1,2,3,4
-472.5125E-06,+50.7628517E-03,+40.1659181E-03,-156.0546264E-03,+1.9893410637E+00
-472.1500E-06,+52.6775979E-03,+38.8316605E-03,-159.0870297E-03,+1.9881281024E+00
-471.7875E-06,+48.4062410E-03,+40.2612222E-03,-160.2653351E-03,+1.9894277038E+00
-471.4250E-06,+52.9721742E-03,+40.1659181E-03,-158.7404694E-03,+1.9906406652E+00
-471.0625E-06,+54.7396322E-03,+38.8316605E-03,-159.3296220E-03,+1.9919402666E+00
-470.7000E-06,+50.6155635E-03,+41.6907838E-03,-157.9260525E-03,+1.9931532280E+00
-470.3375E-06,+48.4062410E-03,+44.3592989E-03,-158.6365012E-03,+1.9944528294E+00
-469.9750E-06,+48.5535292E-03,+42.9297372E-03,-159.9707587E-03,+1.9943661893E+00
-469.6125E-06,+48.4062410E-03,+43.0250414E-03,-156.4531708E-03,+1.9944528294E+00
-469.2500E-06,+48.5535292E-03,+41.5001756E-03,-156.0546264E-03,+1.9930665879E+00
-468.8875E-06,+50.6155635E-03,+41.6907838E-03,-158.3072689E-03,+1.9919402666E+00
-468.5250E-06,+48.4062410E-03,+42.9297372E-03,-158.7577974E-03,+1.9918536265E+00
-468.1625E-06,+50.7628517E-03,+43.0250414E-03,-158.7924534E-03,+1.9906406652E+00
-467.8000E-06,+52.6775979E-03,+42.9297372E-03,-160.8371597E-03,+1.9906406652E+00
-467.4375E-06,+50.6155635E-03,+41.5954797E-03,-159.1736698E-03,+1.9906406652E+00
-467.0750E-06,+50.6155635E-03,+40.1659181E-03,-157.5621641E-03,+1.9906406652E+00
-466.7125E-06,+52.8248860E-03,+37.4020989E-03,-157.9953645E-03,+1.9906406652E+00
-466.3500E-06,+50.4682754E-03,+37.4974030E-03,-158.3072689E-03,+1.9919402666E+00
-465.9875E-06,+48.5535292E-03,+40.2612222E-03,-158.2379568E-03,+1.9931532280E+00
-465.6250E-06,+52.8248860E-03,+41.5954797E-03,-158.3072689E-03,+1.9944528294E+00
-465.2625E-06,+54.8869204E-03,+41.5954797E-03,-159.7974785E-03,+1.9956657907E+00
-464.9000E-06,+54.8869204E-03,+40.1659181E-03,-158.2033008E-03,+1.9930665879E+00
-464.5375E-06,+52.6775979E-03,+38.8316605E-03,-156.7824032E-03,+1.9906406652E+00
-464.1750E-06,+50.6155635E-03,+40.2612222E-03,-158.5671892E-03,+1.9906406652E+00
-463.8125E-06,+50.6155635E-03,+43.0250414E-03,-160.0400708E-03,+1.9906406652E+00
-463.4500E-06,+50.6155635E-03,+41.5001756E-03,-158.7231413E-03,+1.9893410637E+00
-463.0875E-06,+48.4062410E-03,+40.2612222E-03,-157.0076674E-03,+1.9894277038E+00
-462.7250E-06,+50.7628517E-03,+41.5954797E-03,-155.4654737E-03,+1.9906406652E+00
-462.3625E-06,+52.6775979E-03,+40.1659181E-03,-156.3318747E-03,+1.9906406652E+00
-462.0000E-06,+50.6155635E-03,+40.2612222E-03,-159.0523737E-03,+1.9919402666E+00
-461.6375E-06,+48.4062410E-03,+41.5954797E-03,-159.5202302E-03,+1.9931532280E+00
-461.2750E-06,+48.5535292E-03,+41.5954797E-03,-158.4978771E-03,+1.9931532280E+00
-460.9125E-06,+50.6155635E-03,+43.0250414E-03,-157.2502597E-03,+1.9931532280E+00
-460.5500E-06,+50.6155635E-03,+41.5001756E-03,-157.2849157E-03,+1.9944528294E+00
-460.1875E-06,+52.8248860E-03,+38.8316605E-03,-158.2899409E-03,+1.9956657907E+00
-459.8250E-06,+52.6775979E-03,+40.2612222E-03,-158.2552848E-03,+1.9956657907E+00
-459.4625E-06,+50.6155635E-03,+41.5954797E-03,-158.5498611E-03,+1.9943661893E+00
-459.1000E-06,+50.6155635E-03,+41.5954797E-03,-158.2379568E-03,+1.9918536265E+00
-458.7375E-06,+50.6155635E-03,+40.1659181E-03,-159.3469500E-03,+1.9906406652E+00
-458.3750E-06,+50.6155635E-03,+40.2612222E-03,-160.2480070E-03,+1.9893410637E+00
-458.0125E-06,+50.6155635E-03,+41.5954797E-03,-161.0970800E-03,+1.9894277038E+00
-457.6500E-06,+50.6155635E-03,+41.5954797E-03,-159.6761824E-03,+1.9919402666E+00
-457.2875E-06,+52.8248860E-03,+41.5954797E-03,-157.5448360E-03,+1.9931532280E+00
-456.9250E-06,+52.6775979E-03,+40.1659181E-03,-159.0523737E-03,+1.9931532280E+00
-456.5625E-06,+50.6155635E-03,+38.8316605E-03,-157.4408679E-03,+1.9944528294E+00
-456.2000E-06,+52.8248860E-03,+38.8316605E-03,-157.0769795E-03,+1.9956657907E+00
-455.8375E-06,+54.8869204E-03,+40.2612222E-03,-159.5548863E-03,+1.9943661893E+00
-455.4750E-06,+54.8869204E-03,+41.5954797E-03,-158.9830616E-03,+1.9918536265E+00
-455.1125E-06,+52.6775979E-03,+41.5954797E-03,-159.3296220E-03,+1.9906406652E+00
-454.7500E-06,+50.6155635E-03,+41.5954797E-03,-160.7851756E-03,+1.9906406652E+00
-454.3875E-06,+50.6155635E-03,+41.5954797E-03,-159.2256539E-03,+1.9906406652E+00
-454.0250E-06,+52.8248860E-03,+40.1659181E-03,-159.3296220E-03,+1.9906406652E+00
-453.6625E-06,+52.6775979E-03,+40.2612222E-03,-161.0450959E-03,+1.9906406652E+00
-453.3000E-06,+52.8248860E-03,+41.5954797E-03,-159.9880867E-03,+1.9919402666E+00
-452.9375E-06,+52.6775979E-03,+41.5954797E-03,-159.0350457E-03,+1.9931532280E+00
-452.5750E-06,+52.8248860E-03,+40.1659181E-03,-159.7974785E-03,+1.9931532280E+00
-452.2125E-06,+52.6775979E-03,+40.2612222E-03,-159.2429819E-03,+1.9944528294E+00
-451.8500E-06,+50.6155635E-03,+41.5954797E-03,-158.2726128E-03,+1.9956657907E+00
-451.4875E-06,+48.4062410E-03,+41.5954797E-03,-158.2726128E-03,+1.9943661893E+00
-451.1250E-06,+48.5535292E-03,+43.0250414E-03,-156.4531708E-03,+1.9931532280E+00
-450.7625E-06,+48.4062410E-03,+42.9297372E-03,-157.0943075E-03,+1.9918536265E+00
-450.4000E-06,+48.5535292E-03,+41.5954797E-03,-159.5375582E-03,+1.9919402666E+00
-450.0375E-06,+52.8248860E-03,+41.5954797E-03,-160.2999911E-03,+1.9892544236E+00
-449.6750E-06,+52.6775979E-03,+41.5954797E-03,-160.0054148E-03,+1.9856155396E+00
-449.3125E-06,+48.4062410E-03,+41.5954797E-03,-158.7577974E-03,+1.9869151410E+00
-448.9500E-06,+50.7628517E-03,+43.0250414E-03,-159.0523737E-03,+1.9894277038E+00
-448.5875E-06,+50.4682754E-03,+41.5001756E-03,-159.0003896E-03,+1.9906406652E+00
-448.2250E-06,+48.5535292E-03,+40.2612222E-03,-157.7527723E-03,+1.9919402666E+00
-447.8625E-06,+52.8248860E-03,+40.1659181E-03,-159.3469500E-03,+1.9931532280E+00
-447.5000E-06,+52.6775979E-03,+37.4020989E-03,-160.2480070E-03,+1.9931532280E+00
-447.1375E-06,+48.4062410E-03,+38.9269646E-03,-160.8371597E-03,+1.9931532280E+00
-446.7750E-06,+48.5535292E-03,+40.1659181E-03,-160.4732713E-03,+1.9931532280E+00
-446.4125E-06,+52.8248860E-03,+40.2612222E-03,-159.2949660E-03,+1.9918536265E+00
-446.0500E-06,+52.6775979E-03,+41.5954797E-03,-159.2603099E-03,+1.9906406652E+00
-445.6875E-06,+50.6155635E-03,+40.1659181E-03,-159.2949660E-03,+1.9906406652E+00
-445.3250E-06,+52.8248860E-03,+38.8316605E-03,-158.4805491E-03,+1.9893410637E+00
-444.9625E-06,+52.6775979E-03,+38.8316605E-03,-158.8271095E-03,+1.9894277038E+00
-444.6000E-06,+50.6155635E-03,+38.8316605E-03,-158.7231413E-03,+1.9906406652E+00
-444.2375E-06,+50.6155635E-03,+40.2612222E-03,-157.7874283E-03,+1.9906406652E+00
-443.8750E-06,+48.4062410E-03,+41.5954797E-03,-159.5722143E-03,+1.9919402666E+00
-443.5125E-06,+48.5535292E-03,+40.1659181E-03,-160.7851756E-03,+1.9931532280E+00
-443.1500E-06,+50.6155635E-03,+40.2612222E-03,-159.2256539E-03,+1.9931532280E+00
-442.7875E-06,+50.6155635E-03,+41.5954797E-03,-158.2899409E-03,+1.9931532280E+00
-442.4250E-06,+48.4062410E-03,+40.1659181E-03,-158.5152051E-03,+1.9931532280E+00
-442.0625E-06,+48.5535292E-03,+40.2612222E-03,-158.2726128E-03,+1.9918536265E+00
-441.7000E-06,+50.6155635E-03,+41.5954797E-03,-158.0126926E-03,+1.9906406652E+00
-441.3375E-06,+52.8248860E-03,+41.5954797E-03,-158.2899409E-03,+1.9906406652E+00
-440.9750E-06,+52.6775979E-03,+41.5954797E-03,-159.0350457E-03,+1.9906406652E+00
-440.6125E-06,+50.6155635E-03,+40.1659181E-03,-158.4978771E-03,+1.9906406652E+00
-440.2500E-06,+50.6155635E-03,+40.2612222E-03,-159.5895423E-03,+1.9906406652E+00
-439.8875E-06,+52.8248860E-03,+41.5954797E-03,-160.5079273E-03,+1.9906406652E+00
-439.5250E-06,+54.8869204E-03,+41.5954797E-03,-159.7801505E-03,+1.9906406652E+00
-439.1625E-06,+54.8869204E-03,+40.1659181E-03,-161.3396722E-03,+1.9919402666E+00
-438.8000E-06,+52.6775979E-03,+40.2612222E-03,-159.6761824E-03,+1.9944528294E+00
-438.4375E-06,+52.8248860E-03,+40.1659181E-03,-159.6241983E-03,+1.9956657907E+00
-438.0750E-06,+52.6775979E-03,+40.2612222E-03,-160.4732713E-03,+1.9943661893E+00
-437.7125E-06,+50.6155635E-03,+41.5954797E-03,-156.6957631E-03,+1.9918536265E+00
-437.3500E-06,+50.6155635E-03,+41.5954797E-03,-157.3542278E-03,+1.9932398681E+00
-436.9875E-06,+50.6155635E-03,+41.5954797E-03,-159.5202302E-03,+1.9930665879E+00
-436.6250E-06,+52.8248860E-03,+40.1659181E-03,-160.0573988E-03,+1.9906406652E+00
-436.2625E-06,+52.6775979E-03,+38.8316605E-03,-159.7454945E-03,+1.9906406652E+00
-435.9000E-06,+50.6155635E-03,+41.6907838E-03,-159.2949660E-03,+1.9893410637E+00
-435.5375E-06,+50.6155635E-03,+42.9297372E-03,-158.7404694E-03,+1.9907273053E+00
-435.1750E-06,+50.6155635E-03,+40.1659181E-03,-158.0300206E-03,+1.9918536265E+00
-434.8125E-06,+50.6155635E-03,+38.8316605E-03,-158.7924534E-03,+1.9906406652E+00
-434.4500E-06,+50.6155635E-03,+38.8316605E-03,-160.0573988E-03,+1.9919402666E+00
-434.0875E-06,+52.8248860E-03,+38.8316605E-03,-161.0450959E-03,+1.9931532280E+00
-433.7250E-06,+52.6775979E-03,+40.2612222E-03,-160.5079273E-03,+1.9931532280E+00
-433.3625E-06,+52.8248860E-03,+41.5954797E-03,-160.8198317E-03,+1.9931532280E+00
-433.0000E-06,+52.6775979E-03,+41.5954797E-03,-161.2703602E-03,+1.9931532280E+00
-432.6375E-06,+50.6155635E-03,+41.5954797E-03,-158.9657336E-03,+1.9918536265E+00
-432.2750E-06,+48.4062410E-03,+40.1659181E-03,-158.3072689E-03,+1.9906406652E+00
-431.9125E-06,+48.5535292E-03,+41.6907838E-03,-159.2776380E-03,+1.9893410637E+00
-431.5500E-06,+50.6155635E-03,+42.9297372E-03,-159.5375582E-03,+1.9881281024E+00
-431.1875E-06,+48.4062410E-03,+43.0250414E-03,-160.0400708E-03,+1.9894277038E+00
-430.8250E-06,+48.5535292E-03,+42.9297372E-03,-159.7628225E-03,+1.9919402666E+00
-430.4625E-06,+50.6155635E-03,+40.1659181E-03,-159.0177177E-03,+1.9931532280E+00
-430.1000E-06,+48.4062410E-03,+41.6907838E-03,-160.0747268E-03,+1.9931532280E+00
-429.7375E-06,+48.5535292E-03,+42.9297372E-03,-162.0674490E-03,+1.9944528294E+00
-429.3750E-06,+48.4062410E-03,+40.1659181E-03,-162.5353056E-03,+1.9956657907E+00
-429.0125E-06,+46.3442067E-03,+37.4020989E-03,-160.7331916E-03,+1.9943661893E+00
-428.6500E-06,+48.5535292E-03,+38.9269646E-03,-160.0573988E-03,+1.9931532280E+00
-428.2875E-06,+52.8248860E-03,+43.0250414E-03,-158.9657336E-03,+1.9931532280E+00
-427.9250E-06,+52.6775979E-03,+41.5001756E-03,-158.5671892E-03,+1.9931532280E+00
-427.5625E-06,+55.0342085E-03,+40.2612222E-03,-159.5202302E-03,+1.9905540251E+00
-427.2000E-06,+54.7396322E-03,+40.1659181E-03,-160.0573988E-03,+1.9881281024E+00
-426.8375E-06,+52.8248860E-03,+40.2612222E-03,-160.0054148E-03,+1.9894277038E+00
-426.4750E-06,+52.6775979E-03,+43.0250414E-03,-160.0573988E-03,+1.9893410637E+00
-426.1125E-06,+48.4062410E-03,+42.9297372E-03,-160.0054148E-03,+1.9907273053E+00
-425.7500E-06,+50.7628517E-03,+43.0250414E-03,-159.5375582E-03,+1.9918536265E+00
-425.3875E-06,+52.6775979E-03,+42.9297372E-03,-159.5202302E-03,+1.9919402666E+00
-425.0250E-06,+48.4062410E-03,+40.1659181E-03,-160.5772394E-03,+1.9931532280E+00
-424.6625E-06,+48.5535292E-03,+40.2612222E-03,-162.0501210E-03,+1.9931532280E+00
-424.3000E-06,+48.4062410E-03,+40.1659181E-03,-161.7728727E-03,+1.9918536265E+00
-423.9375E-06,+48.5535292E-03,+40.2612222E-03,-158.9484056E-03,+1.9919402666E+00
-423.5750E-06,+50.6155635E-03,+40.1659181E-03,-157.0249955E-03,+1.9918536265E+00
-423.2125E-06,+50.6155635E-03,+40.2612222E-03,-156.4878269E-03,+1.9906406652E+00
-422.8500E-06,+48.4062410E-03,+41.5954797E-03,-157.3195718E-03,+1.9906406652E+00
-422.4875E-06,+48.5535292E-03,+40.1659181E-03,-159.8148066E-03,+1.9893410637E+00
-422.1250E-06,+50.6155635E-03,+40.2612222E-03,-160.7851756E-03,+1.9907273053E+00
-421.7625E-06,+48.4062410E-03,+41.5954797E-03,-158.7058133E-03,+1.9931532280E+00
-421.4000E-06,+48.5535292E-03,+41.5954797E-03,-158.8444375E-03,+1.9918536265E+00
-421.0375E-06,+50.6155635E-03,+40.1659181E-03,-160.0054148E-03,+1.9919402666E+00
-420.6750E-06,+50.6155635E-03,+40.2612222E-03,-159.2776380E-03,+1.9931532280E+00
-420.3125E-06,+52.8248860E-03,+40.1659181E-03,-161.0970800E-03,+1.9931532280E+00
-419.9500E-06,+52.6775979E-03,+38.8316605E-03,-161.7555447E-03,+1.9931532280E+00
-419.5875E-06,+50.6155635E-03,+38.8316605E-03,-159.7454945E-03,+1.9918536265E+00
-419.2250E-06,+50.6155635E-03,+41.6907838E-03,-160.3346471E-03,+1.9906406652E+00
-418.8625E-06,+48.4062410E-03,+42.9297372E-03,-159.9707587E-03,+1.9919402666E+00
-418.5000E-06,+50.7628517E-03,+41.5954797E-03,-159.3122940E-03,+1.9918536265E+00
-418.1375E-06,+52.6775979E-03,+40.1659181E-03,-158.7231413E-03,+1.9906406652E+00
-417.7750E-06,+52.8248860E-03,+40.2612222E-03,-157.2675877E-03,+1.9906406652E+00
-417.4125E-06,+52.6775979E-03,+41.5954797E-03,-157.7874283E-03,+1.9906406652E+00
-417.0500E-06,+52.8248860E-03,+41.5954797E-03,-159.0523737E-03,+1.9906406652E+00
