Model,MSO68B
-2.97656250e-07,-7.26250000e-02
-2.97496250e-07,-5.76250000e-02
-2.97336250e-07,-8.90000000e-02
-2.97176250e-07,-1.19125000e-01
-2.97016250e-07,-1.04500000e-01
-2.96856250e-07,-7.97500000e-02
-2.96696250e-07,-8.80000000e-02
-2.96536250e-07,-9.72500000e-02
-2.96376250e-07,-7.73750000e-02
-2.96216250e-07,-6.93750000e-02
-2.96056250e-07,-8.73750000e-02
-2.95896250e-07,-9.66250000e-02
-2.95736250e-07,-1.00625000e-01
-2.95576250e-07,-1.03250000e-01
-2.95416250e-07,-8.86250000e-02
-2.95256250e-07,-9.20000000e-02
-2.95096250e-07,-1.20000000e-01
-2.94936250e-07,-1.08500000e-01
-2.94776250e-07,-8.36250000e-02
-2.94616250e-07,-1.14375000e-01
-2.94456250e-07,-1.30125000e-01
-2.94296250e-07,-7.47500000e-02
-2.94136250e-07,-5.48750000e-02
-2.93976250e-07,-1.08250000e-01
-2.93816250e-07,-1.27250000e-01
-2.93656250e-07,-9.65000000e-02
-2.93496250e-07,-8.91250000e-02
-2.93336250e-07,-9.23750000e-02
-2.93176250e-07,-8.37500000e-02
-2.93016250e-07,-9.68750000e-02
-2.92856250e-07,-1.05625000e-01
-2.92696250e-07,-8.06250000e-02
-2.92536250e-07,-8.00000000e-02
-2.92376250e-07,-1.05750000e-01
-2.92216250e-07,-9.98750000e-02
-2.92056250e-07,-9.55000000e-02
-2.91896250e-07,-1.09750000e-01
-2.91736250e-07,-8.23750000e-02
-2.91576250e-07,-5.82500000e-02
-2.91416250e-07,-1.05750000e-01
-2.91256250e-07,-1.28625000e-01
-2.91096250e-07,-7.26250000e-02
-2.90936250e-07,-5.10000000e-02
-2.90776250e-07,-9.00000000e-02
-2.90616250e-07,-8.96250000e-02
-2.90456250e-07,-5.97500000e-02
-2.90296250e-07,-7.57500000e-02
-2.90136250e-07,-9.80000000e-02
-2.89976250e-07,-7.95000000e-02
-2.89816250e-07,-7.92500000e-02
-2.89656250e-07,-1.08250000e-01
-2.89496250e-07,-1.02125000e-01
-2.89336250e-07,-8.38750000e-02
-2.89176250e-07,-1.00625000e-01
-2.89016250e-07,-1.07000000e-01
-2.88856250e-07,-9.37500000e-02
-2.88696250e-07,-9.75000000e-02
-2.88536250e-07,-8.76250000e-02
-2.88376250e-07,-6.97500000e-02
-2.88216250e-07,-9.80000000e-02
-2.88056250e-07,-1.12000000e-01
-2.87896250e-07,-6.71250000e-02
-2.87736250e-07,-6.53750000e-02
-2.87576250e-07,-1.14250000e-01
-2.87416250e-07,-9.83750000e-02
-2.87256250e-07,-5.32500000e-02
-2.87096250e-07,-8.06250000e-02
-2.86936250e-07,-1.16750000e-01
-2.86776250e-07,-9.27500000e-02
-2.86616250e-07,-7.88750000e-02
-2.86456250e-07,-1.03500000e-01
-2.86296250e-07,-1.00625000e-01
-2.86136250e-07,-7.82500000e-02
-2.85976250e-07,-9.03750000e-02
-2.85816250e-07,-1.05375000e-01
-2.85656250e-07,-9.43750000e-02
-2.85496250e-07,-9.82500000e-02
-2.85336250e-07,-1.02250000e-01
-2.85176250e-07,-6.71250000e-02
-2.85016250e-07,-5.60000000e-02
-2.84856250e-07,-9.51250000e-02
-2.84696250e-07,-1.01000000e-01
-2.84536250e-07,-8.46250000e-02
-2.84376250e-07,-1.13250000e-01
-2.84216250e-07,-1.16875000e-01
-2.84056250e-07,-6.47500000e-02
-2.83896250e-07,-7.42500000e-02
-2.83736250e-07,-1.31625000e-01
-2.83576250e-07,-1.08500000e-01
-2.83416250e-07,-5.75000000e-02
-2.83256250e-07,-7.85000000e-02
-2.83096250e-07,-1.00625000e-01
-2.82936250e-07,-8.31250000e-02
-2.82776250e-07,-9.18750000e-02
-2.82616250e-07,-1.06750000e-01
-2.82456250e-07,-8.76250000e-02
-2.82296250e-07,-8.57500000e-02
-2.82136250e-07,-9.71250000e-02
-2.81976250e-07,-8.10000000e-02
-2.81816250e-07,-9.08750000e-02
-2.81656250e-07,-1.25625000e-01
-2.81496250e-07,-1.01875000e-01
-2.81336250e-07,-7.65000000e-02
-2.81176250e-07,-1.24125000e-01
-2.81016250e-07,-1.33375000e-01
-2.80856250e-07,-6.53750000e-02
-2.80696250e-07,-6.16250000e-02
-2.80536250e-07,-1.17375000e-01
-2.80376250e-07,-1.06125000e-01
-2.80216250e-07,-7.73750000e-02
-2.80056250e-07,-1.12625000e-01
-2.79896250e-07,-1.26625000e-01
-2.79736250e-07,-8.48750000e-02
-2.79576250e-07,-8.15000000e-02
-2.79416250e-07,-1.17375000e-01
-2.79256250e-07,-1.18750000e-01
-2.79096250e-07,-1.00625000e-01
-2.78936250e-07,-8.91250000e-02
-2.78776250e-07,-6.66250000e-02
-2.78616250e-07,-6.48750000e-02
-2.78456250e-07,-9.46250000e-02
-2.78296250e-07,-8.78750000e-02
-2.78136250e-07,-6.91250000e-02
-2.77976250e-07,-1.12875000e-01
-2.77816250e-07,-1.33375000e-01
-2.77656250e-07,-7.11250000e-02
-2.77496250e-07,-5.68750000e-02
-2.77336250e-07,-1.12625000e-01
-2.77176250e-07,-1.04750000e-01
-2.77016250e-07,-6.23750000e-02
-2.76856250e-07,-8.42500000e-02
-2.76696250e-07,-1.02875000e-01
-2.76536250e-07,-7.26250000e-02
-2.76376250e-07,-6.98750000e-02
-2.76216250e-07,-9.92500000e-02
-2.76056250e-07,-1.08500000e-01
-2.75896250e-07,-1.06500000e-01
-2.75736250e-07,-9.68750000e-02
-2.75576250e-07,-7.45000000e-02
-2.75416250e-07,-8.60000000e-02
-2.75256250e-07,-1.27000000e-01
-2.75096250e-07,-1.16375000e-01
-2.74936250e-07,-7.33750000e-02
-2.74776250e-07,-8.56250000e-02
-2.74616250e-07,-1.11625000e-01
-2.74456250e-07,-8.83750000e-02
-2.74296250e-07,-9.06250000e-02
-2.74136250e-07,-1.33875000e-01
-2.73976250e-07,-1.13750000e-01
-2.73816250e-07,-6.53750000e-02
-2.73656250e-07,-9.27500000e-02
-2.73496250e-07,-1.22500000e-01
-2.73336250e-07,-8.78750000e-02
-2.73176250e-07,-7.86250000e-02
-2.73016250e-07,-1.08125000e-01
-2.72856250e-07,-1.02250000e-01
-2.72696250e-07,-8.38750000e-02
-2.72536250e-07,-8.62500000e-02
-2.72376250e-07,-8.47500000e-02
-2.72216250e-07,-9.45000000e-02
-2.72056250e-07,-1.14375000e-01
-2.71896250e-07,-9.63750000e-02
-2.71736250e-07,-7.78750000e-02
-2.71576250e-07,-1.15000000e-01
-2.71416250e-07,-1.34250000e-01
-2.71256250e-07,-8.68750000e-02
-2.71096250e-07,-7.26250000e-02
-2.70936250e-07,-1.19875000e-01
-2.70776250e-07,-1.22250000e-01
-2.70616250e-07,-9.11250000e-02
-2.70456250e-07,-1.19125000e-01
-2.70296250e-07,-1.34125000e-01
-2.70136250e-07,-6.86250000e-02
-2.69976250e-07,-4.97500000e-02
-2.69816250e-07,-1.14375000e-01
-2.69656250e-07,-1.29125000e-01
-2.69496250e-07,-1.03375000e-01
-2.69336250e-07,-1.22875000e-01
-2.69176250e-07,-1.23625000e-01
-2.69016250e-07,-8.83750000e-02
-2.68856250e-07,-1.03125000e-01
-2.68696250e-07,-1.25000000e-01
-2.68536250e-07,-9.92500000e-02
-2.68376250e-07,-1.06125000e-01
-2.68216250e-07,-1.38375000e-01
-2.68056250e-07,-1.17125000e-01
-2.67896250e-07,-1.06000000e-01
-2.67736250e-07,-1.38125000e-01
-2.67576250e-07,-1.13875000e-01
-2.67416250e-07,-6.32500000e-02
-2.67256250e-07,-9.47500000e-02
-2.67096250e-07,-1.32250000e-01
-2.66936250e-07,-9.22500000e-02
-2.66776250e-07,-7.12500000e-02
-2.66616250e-07,-1.07625000e-01
-2.66456250e-07,-1.11125000e-01
-2.66296250e-07,-8.45000000e-02
-2.66136250e-07,-9.13750000e-02
-2.65976250e-07,-1.12000000e-01
-2.65816250e-07,-1.18000000e-01
-2.65656250e-07,-1.10375000e-01
-2.65496250e-07,-8.40000000e-02
-2.65336250e-07,-8.16250000e-02
-2.65176250e-07,-1.25500000e-01
-2.65016250e-07,-1.24875000e-01
-2.64856250e-07,-6.21250000e-02
-2.64696250e-07,-6.45000000e-02
-2.64536250e-07,-1.34750000e-01
-2.64376250e-07,-1.37500000e-01
-2.64216250e-07,-8.57500000e-02
-2.64056250e-07,-9.43750000e-02
-2.63896250e-07,-1.31875000e-01
-2.63736250e-07,-1.14125000e-01
-2.63576250e-07,-8.55000000e-02
-2.63416250e-07,-9.76250000e-02
-2.63256250e-07,-1.04250000e-01
-2.63096250e-07,-8.97500000e-02
-2.62936250e-07,-9.45000000e-02
-2.62776250e-07,-1.04000000e-01
-2.62616250e-07,-1.00750000e-01
-2.62456250e-07,-1.07000000e-01
-2.62296250e-07,-1.01500000e-01
-2.62136250e-07,-8.35000000e-02
-2.61976250e-07,-1.12875000e-01
-2.61816250e-07,-1.42750000e-01
-2.61656250e-07,-9.68750000e-02
-2.61496250e-07,-7.47500000e-02
-2.61336250e-07,-1.32750000e-01
-2.61176250e-07,-1.38625000e-01
-2.61016250e-07,-8.02500000e-02
-2.60856250e-07,-8.25000000e-02
-2.60696250e-07,-1.16375000e-01
-2.60536250e-07,-1.08875000e-01
-2.60376250e-07,-1.08250000e-01
-2.60216250e-07,-1.17375000e-01
-2.60056250e-07,-9.91250000e-02
-2.59896250e-07,-9.82500000e-02
-2.59736250e-07,-1.16875000e-01
-2.59576250e-07,-1.04125000e-01
-2.59416250e-07,-9.91250000e-02
-2.59256250e-07,-1.26125000e-01
-2.59096250e-07,-1.16875000e-01
-2.58936250e-07,-8.41250000e-02
-2.58776250e-07,-1.06250000e-01
-2.58616250e-07,-1.44500000e-01
-2.58456250e-07,-1.25125000e-01
-2.58296250e-07,-9.85000000e-02
-2.58136250e-07,-1.25375000e-01
-2.57976250e-07,-1.43375000e-01
-2.57816250e-07,-1.05375000e-01
-2.57656250e-07,-8.53750000e-02
-2.57496250e-07,-1.12375000e-01
-2.57336250e-07,-1.08625000e-01
-2.57176250e-07,-8.08750000e-02
-2.57016250e-07,-1.03625000e-01
-2.56856250e-07,-1.31750000e-01
-2.56696250e-07,-1.08500000e-01
-2.56536250e-07,-9.90000000e-02
-2.56376250e-07,-1.24875000e-01
-2.56216250e-07,-1.26500000e-01
-2.56056250e-07,-1.13625000e-01
-2.55896250e-07,-1.06125000e-01
-2.55736250e-07,-8.42500000e-02
-2.55576250e-07,-9.32500000e-02
-2.55416250e-07,-1.39500000e-01
-2.55256250e-07,-1.21250000e-01
-2.55096250e-07,-6.93750000e-02
-2.54936250e-07,-1.08500000e-01
-2.54776250e-07,-1.55375000e-01
-2.54616250e-07,-9.78750000e-02
-2.54456250e-07,-6.13750000e-02
-2.54296250e-07,-1.15625000e-01
-2.54136250e-07,-1.28625000e-01
-2.53976250e-07,-8.75000000e-02
-2.53816250e-07,-9.46250000e-02
-2.53656250e-07,-1.09625000e-01
-2.53496250e-07,-8.38750000e-02
-2.53336250e-07,-9.16250000e-02
-2.53176250e-07,-1.32500000e-01
-2.53016250e-07,-1.28375000e-01
-2.52856250e-07,-1.01875000e-01
-2.52696250e-07,-1.04375000e-01
-2.52536250e-07,-1.16625000e-01
-2.52376250e-07,-1.22625000e-01
-2.52216250e-07,-1.17500000e-01
-2.52056250e-07,-9.17500000e-02
-2.51896250e-07,-8.52500000e-02
-2.51736250e-07,-1.15250000e-01
-2.51576250e-07,-1.10500000e-01
-2.51416250e-07,-6.21250000e-02
-2.51256250e-07,-6.53750000e-02
-2.51096250e-07,-1.19625000e-01
-2.50936250e-07,-1.23875000e-01
-2.50776250e-07,-8.31250000e-02
-2.50616250e-07,-8.80000000e-02
-2.50456250e-07,-1.24000000e-01
-2.50296250e-07,-1.05125000e-01
-2.50136250e-07,-5.77500000e-02
-2.49976250e-07,-7.20000000e-02
-2.49816250e-07,-1.16500000e-01
-2.49656250e-07,-1.07500000e-01
-2.49496250e-07,-7.66250000e-02
-2.49336250e-07,-8.07500000e-02
-2.49176250e-07,-9.68750000e-02
-2.49016250e-07,-1.04375000e-01
-2.48856250e-07,-1.05250000e-01
-2.48696250e-07,-1.00500000e-01
-2.48536250e-07,-1.10000000e-01
-2.48376250e-07,-1.09500000e-01
-2.48216250e-07,-6.60000000e-02
-2.48056250e-07,-5.62500000e-02
-2.47896250e-07,-1.12125000e-01
-2.47736250e-07,-1.21250000e-01
-2.47576250e-07,-8.03750000e-02
-2.47416250e-07,-9.96250000e-02
-2.47256250e-07,-1.35625000e-01
-2.47096250e-07,-1.08375000e-01
-2.46936250e-07,-8.95000000e-02
-2.46776250e-07,-1.19125000e-01
-2.46616250e-07,-1.31000000e-01
-2.46456250e-07,-1.14750000e-01
-2.46296250e-07,-9.83750000e-02
-2.46136250e-07,-8.46250000e-02
-2.45976250e-07,-9.35000000e-02
-2.45816250e-07,-1.18375000e-01
-2.45656250e-07,-1.10625000e-01
-2.45496250e-07,-9.05000000e-02
-2.45336250e-07,-1.05750000e-01
-2.45176250e-07,-1.17875000e-01
-2.45016250e-07,-9.47500000e-02
-2.44856250e-07,-8.67500000e-02
-2.44696250e-07,-1.10000000e-01
-2.44536250e-07,-1.12125000e-01
-2.44376250e-07,-9.16250000e-02
-2.44216250e-07,-9.76250000e-02
-2.44056250e-07,-1.19875000e-01
-2.43896250e-07,-1.09000000e-01
-2.43736250e-07,-8.38750000e-02
-2.43576250e-07,-9.48750000e-02
-2.43416250e-07,-1.19375000e-01
-2.43256250e-07,-1.16500000e-01
-2.43096250e-07,-1.10375000e-01
-2.42936250e-07,-1.19500000e-01
-2.42776250e-07,-1.18750000e-01
-2.42616250e-07,-1.05875000e-01
-2.42456250e-07,-9.15000000e-02
-2.42296250e-07,-8.86250000e-02
-2.42136250e-07,-1.24875000e-01
-2.41976250e-07,-1.53375000e-01
-2.41816250e-07,-1.07875000e-01
-2.41656250e-07,-7.37500000e-02
-2.41496250e-07,-1.16875000e-01
-2.41336250e-07,-1.21250000e-01
-2.41176250e-07,-7.13750000e-02
-2.41016250e-07,-9.68750000e-02
-2.40856250e-07,-1.47125000e-01
-2.40696250e-07,-1.07250000e-01
-2.40536250e-07,-6.70000000e-02
-2.40376250e-07,-9.88750000e-02
-2.40216250e-07,-1.18375000e-01
-2.40056250e-07,-1.03375000e-01
-2.39896250e-07,-9.75000000e-02
-2.39736250e-07,-9.27500000e-02
-2.39576250e-07,-9.72500000e-02
-2.39416250e-07,-1.15250000e-01
-2.39256250e-07,-9.80000000e-02
-2.39096250e-07,-7.43750000e-02
-2.38936250e-07,-1.07000000e-01
-2.38776250e-07,-1.22375000e-01
-2.38616250e-07,-7.57500000e-02
-2.38456250e-07,-7.58750000e-02
-2.38296250e-07,-1.27750000e-01
-2.38136250e-07,-1.14625000e-01
-2.37976250e-07,-7.37500000e-02
-2.37816250e-07,-9.56250000e-02
-2.37656250e-07,-1.14125000e-01
-2.37496250e-07,-8.53750000e-02
-2.37336250e-07,-8.03750000e-02
-2.37176250e-07,-1.00750000e-01
-2.37016250e-07,-9.77500000e-02
-2.36856250e-07,-9.55000000e-02
-2.36696250e-07,-1.08375000e-01
-2.36536250e-07,-1.04750000e-01
-2.36376250e-07,-9.82500000e-02
-2.36216250e-07,-1.11750000e-01
-2.36056250e-07,-1.16250000e-01
-2.35896250e-07,-1.04000000e-01
-2.35736250e-07,-1.04125000e-01
-2.35576250e-07,-1.07000000e-01
-2.35416250e-07,-9.33750000e-02
-2.35256250e-07,-9.31250000e-02
-2.35096250e-07,-1.13250000e-01
-2.34936250e-07,-1.05000000e-01
-2.34776250e-07,-7.02500000e-02
-2.34616250e-07,-7.45000000e-02
-2.34456250e-07,-1.14250000e-01
-2.34296250e-07,-1.18625000e-01
-2.34136250e-07,-8.93750000e-02
-2.33976250e-07,-8.18750000e-02
-2.33816250e-07,-9.06250000e-02
-2.33656250e-07,-9.57500000e-02
-2.33496250e-07,-1.15375000e-01
-2.33336250e-07,-1.30625000e-01
-2.33176250e-07,-1.14375000e-01
-2.33016250e-07,-1.02625000e-01
-2.32856250e-07,-1.05125000e-01
-2.32696250e-07,-9.60000000e-02
-2.32536250e-07,-1.04125000e-01
-2.32376250e-07,-1.27625000e-01
-2.32216250e-07,-1.12000000e-01
-2.32056250e-07,-9.43750000e-02
-2.31896250e-07,-1.15625000e-01
-2.31736250e-07,-1.03625000e-01
-2.31576250e-07,-6.58750000e-02
-2.31416250e-07,-9.56250000e-02
-2.31256250e-07,-1.38500000e-01
-2.31096250e-07,-1.09125000e-01
-2.30936250e-07,-8.07500000e-02
-2.30776250e-07,-1.02500000e-01
-2.30616250e-07,-1.12000000e-01
-2.30456250e-07,-1.02375000e-01
-2.30296250e-07,-1.04875000e-01
-2.30136250e-07,-1.01500000e-01
-2.29976250e-07,-9.80000000e-02
-2.29816250e-07,-1.10500000e-01
-2.29656250e-07,-1.01500000e-01
-2.29496250e-07,-7.98750000e-02
-2.29336250e-07,-1.03500000e-01
-2.29176250e-07,-1.31125000e-01
-2.29016250e-07,-1.02875000e-01
-2.28856250e-07,-8.60000000e-02
-2.28696250e-07,-1.19125000e-01
-2.28536250e-07,-1.15500000e-01
-2.28376250e-07,-7.27500000e-02
-2.28216250e-07,-8.88750000e-02
-2.28056250e-07,-1.29625000e-01
-2.27896250e-07,-9.72500000e-02
-2.27736250e-07,-5.75000000e-02
-2.27576250e-07,-1.01875000e-01
-2.27416250e-07,-1.49375000e-01
-2.27256250e-07,-1.21625000e-01
-2.27096250e-07,-9.11250000e-02
-2.26936250e-07,-1.07375000e-01
-2.26776250e-07,-1.20125000e-01
-2.26616250e-07,-1.13250000e-01
-2.26456250e-07,-1.04375000e-01
-2.26296250e-07,-9.23750000e-02
-2.26136250e-07,-9.88750000e-02
-2.25976250e-07,-1.14000000e-01
-2.25816250e-07,-8.57500000e-02
-2.25656250e-07,-6.70000000e-02
-2.25496250e-07,-1.19875000e-01
-2.25336250e-07,-1.37750000e-01
-2.25176250e-07,-7.46250000e-02
-2.25016250e-07,-6.76250000e-02
-2.24856250e-07,-1.21125000e-01
-2.24696250e-07,-1.04625000e-01
-2.24536250e-07,-6.66250000e-02
-2.24376250e-07,-1.02875000e-01
-2.24216250e-07,-1.27375000e-01
-2.24056250e-07,-8.83750000e-02
-2.23896250e-07,-7.36250000e-02
-2.23736250e-07,-9.48750000e-02
-2.23576250e-07,-1.03375000e-01
-2.23416250e-07,-1.18875000e-01
-2.23256250e-07,-1.27250000e-01
-2.23096250e-07,-9.23750000e-02
-2.22936250e-07,-8.77500000e-02
-2.22776250e-07,-1.32375000e-01
-2.22616250e-07,-1.10500000e-01
-2.22456250e-07,-5.42500000e-02
-2.22296250e-07,-9.75000000e-02
-2.22136250e-07,-1.51000000e-01
-2.21976250e-07,-9.78750000e-02
-2.21816250e-07,-5.66250000e-02
-2.21656250e-07,-9.25000000e-02
-2.21496250e-07,-9.75000000e-02
-2.21336250e-07,-7.41250000e-02
-2.21176250e-07,-9.85000000e-02
-2.21016250e-07,-1.24250000e-01
-2.20856250e-07,-1.04875000e-01
-2.20696250e-07,-8.46250000e-02
-2.20536250e-07,-8.62500000e-02
-2.20376250e-07,-9.58750000e-02
-2.20216250e-07,-1.12000000e-01
-2.20056250e-07,-1.15375000e-01
-2.19896250e-07,-9.40000000e-02
-2.19736250e-07,-9.08750000e-02
-2.19576250e-07,-1.18875000e-01
-2.19416250e-07,-1.15875000e-01
-2.19256250e-07,-8.40000000e-02
-2.19096250e-07,-9.51250000e-02
-2.18936250e-07,-1.16750000e-01
-2.18776250e-07,-8.70000000e-02
-2.18616250e-07,-8.06250000e-02
-2.18456250e-07,-1.29625000e-01
-2.18296250e-07,-1.25375000e-01
-2.18136250e-07,-7.76250000e-02
-2.17976250e-07,-9.85000000e-02
-2.17816250e-07,-1.32875000e-01
-2.17656250e-07,-9.48750000e-02
-2.17496250e-07,-7.31250000e-02
-2.17336250e-07,-1.18000000e-01
-2.17176250e-07,-1.34125000e-01
-2.17016250e-07,-1.01250000e-01
-2.16856250e-07,-9.11250000e-02
-2.16696250e-07,-1.03875000e-01
-2.16536250e-07,-1.04875000e-01
-2.16376250e-07,-1.00625000e-01
-2.16216250e-07,-9.40000000e-02
-2.16056250e-07,-9.20000000e-02
-2.15896250e-07,-1.09875000e-01
-2.15736250e-07,-1.12250000e-01
-2.15576250e-07,-7.62500000e-02
-2.15416250e-07,-6.96250000e-02
-2.15256250e-07,-1.15125000e-01
-2.15096250e-07,-1.26375000e-01
-2.14936250e-07,-8.68750000e-02
-2.14776250e-07,-8.06250000e-02
-2.14616250e-07,-1.11000000e-01
-2.14456250e-07,-1.09250000e-01
-2.14296250e-07,-8.80000000e-02
-2.14136250e-07,-1.06375000e-01
-2.13976250e-07,-1.40750000e-01
-2.13816250e-07,-1.30875000e-01
-2.13656250e-07,-9.67500000e-02
-2.13496250e-07,-9.42500000e-02
-2.13336250e-07,-1.13000000e-01
-2.13176250e-07,-1.20875000e-01
-2.13016250e-07,-1.22375000e-01
-2.12856250e-07,-1.17000000e-01
-2.12696250e-07,-1.01250000e-01
-2.12536250e-07,-9.12500000e-02
-2.12376250e-07,-8.15000000e-02
-2.12216250e-07,-7.63750000e-02
-2.12056250e-07,-1.07375000e-01
-2.11896250e-07,-1.31875000e-01
-2.11736250e-07,-9.93750000e-02
-2.11576250e-07,-8.40000000e-02
-2.11416250e-07,-1.20250000e-01
-2.11256250e-07,-1.19375000e-01
-2.11096250e-07,-8.66250000e-02
-2.10936250e-07,-1.00625000e-01
-2.10776250e-07,-1.21875000e-01
-2.10616250e-07,-1.00625000e-01
-2.10456250e-07,-8.63750000e-02
-2.10296250e-07,-1.00625000e-01
-2.10136250e-07,-1.05500000e-01
-2.09976250e-07,-9.11250000e-02
-2.09816250e-07,-7.70000000e-02
-2.09656250e-07,-7.91250000e-02
-2.09496250e-07,-9.47500000e-02
-2.09336250e-07,-1.06250000e-01
-2.09176250e-07,-1.11375000e-01
-2.09016250e-07,-1.16750000e-01
-2.08856250e-07,-1.13500000e-01
-2.08696250e-07,-9.77500000e-02
-2.08536250e-07,-8.32500000e-02
-2.08376250e-07,-8.76250000e-02
-2.08216250e-07,-1.07875000e-01
-2.08056250e-07,-1.07250000e-01
-2.07896250e-07,-7.63750000e-02
-2.07736250e-07,-6.43750000e-02
-2.07576250e-07,-9.22500000e-02
-2.07416250e-07,-1.14875000e-01
-2.07256250e-07,-1.04500000e-01
-2.07096250e-07,-9.07500000e-02
-2.06936250e-07,-1.03125000e-01
-2.06776250e-07,-1.16875000e-01
-2.06616250e-07,-1.04125000e-01
-2.06456250e-07,-9.96250000e-02
-2.06296250e-07,-1.22250000e-01
-2.06136250e-07,-1.17375000e-01
-2.05976250e-07,-7.91250000e-02
-2.05816250e-07,-7.25000000e-02
-2.05656250e-07,-1.03000000e-01
-2.05496250e-07,-1.21125000e-01
-2.05336250e-07,-1.09125000e-01
-2.05176250e-07,-8.98750000e-02
-2.05016250e-07,-9.83750000e-02
-2.04856250e-07,-1.16625000e-01
-2.04696250e-07,-9.77500000e-02
-2.04536250e-07,-8.27500000e-02
-2.04376250e-07,-1.10875000e-01
-2.04216250e-07,-1.07625000e-01
-2.04056250e-07,-6.60000000e-02
-2.03896250e-07,-8.33750000e-02
-2.03736250e-07,-1.29875000e-01
-2.03576250e-07,-1.11875000e-01
-2.03416250e-07,-7.48750000e-02
-2.03256250e-07,-8.81250000e-02
-2.03096250e-07,-1.10500000e-01
-2.02936250e-07,-9.87500000e-02
-2.02776250e-07,-8.46250000e-02
-2.02616250e-07,-9.78750000e-02
-2.02456250e-07,-1.06000000e-01
-2.02296250e-07,-8.42500000e-02
-2.02136250e-07,-8.02500000e-02
-2.01976250e-07,-1.13750000e-01
-2.01816250e-07,-1.18625000e-01
-2.01656250e-07,-8.17500000e-02
-2.01496250e-07,-7.15000000e-02
-2.01336250e-07,-9.75000000e-02
