Model,MSO68B
Channel,CH3
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,13750
Zero Index,6874.58593750
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,-4.240000

Labels,
TIME,CH3
-1.02713375e-06,2.70468750e-01
-1.02697375e-06,3.05156250e-01
-1.02681375e-06,3.27656250e-01
-1.02665375e-06,3.30000000e-01
-1.02649375e-06,3.24375000e-01
-1.02633375e-06,3.22031250e-01
-1.02617375e-06,3.16875000e-01
-1.02601375e-06,2.95781250e-01
-1.02585375e-06,2.82656250e-01
-1.02569375e-06,3.11718750e-01
-1.02553375e-06,3.57187500e-01
-1.02537375e-06,3.73593750e-01
-1.02521375e-06,3.63281250e-01
-1.02505375e-06,3.49687500e-01
-1.02489375e-06,3.28125000e-01
-1.02473375e-06,2.97187500e-01
-1.02457375e-06,2.93437500e-01
-1.02441375e-06,3.19218750e-01
-1.02425375e-06,3.30000000e-01
-1.02409375e-06,3.17343750e-01
-1.02393375e-06,3.12187500e-01
-1.02377375e-06,3.27656250e-01
-1.02361375e-06,3.46875000e-01
-1.02345375e-06,3.45468750e-01
-1.02329375e-06,3.34687500e-01
-1.02313375e-06,3.44062500e-01
-1.02297375e-06,3.45937500e-01
-1.02281375e-06,3.06562500e-01
-1.02265375e-06,2.66718750e-01
-1.02249375e-06,2.73281250e-01
-1.02233375e-06,3.04687500e-01
-1.02217375e-06,3.24375000e-01
-1.02201375e-06,3.37968750e-01
-1.02185375e-06,3.58593750e-01
-1.02169375e-06,3.67031250e-01
-1.02153375e-06,3.37500000e-01
-1.02137375e-06,2.86875000e-01
-1.02121375e-06,2.70000000e-01
-1.02105375e-06,2.95781250e-01
-1.02089375e-06,3.20625000e-01
-1.02073375e-06,3.21562500e-01
-1.02057375e-06,3.16875000e-01
-1.02041375e-06,3.17812500e-01
-1.02025375e-06,3.22500000e-01
-1.02009375e-06,3.19218750e-01
-1.01993375e-06,2.95312500e-01
-1.01977375e-06,2.73281250e-01
-1.01961375e-06,2.84062500e-01
-1.01945375e-06,3.07968750e-01
-1.01929375e-06,3.07968750e-01
-1.01913375e-06,2.87343750e-01
-1.01897375e-06,2.68125000e-01
-1.01881375e-06,2.57812500e-01
-1.01865375e-06,2.63906250e-01
-1.01849375e-06,2.79375000e-01
-1.01833375e-06,2.85937500e-01
-1.01817375e-06,2.88750000e-01
-1.01801375e-06,3.05156250e-01
-1.01785375e-06,3.22500000e-01
-1.01769375e-06,3.20625000e-01
-1.01753375e-06,3.09375000e-01
-1.01737375e-06,3.08437500e-01
-1.01721375e-06,3.07500000e-01
-1.01705375e-06,2.97187500e-01
-1.01689375e-06,2.97187500e-01
-1.01673375e-06,3.19687500e-01
-1.01657375e-06,3.47343750e-01
-1.01641375e-06,3.56718750e-01
-1.01625375e-06,3.38906250e-01
-1.01609375e-06,3.08437500e-01
-1.01593375e-06,2.90156250e-01
-1.01577375e-06,2.86875000e-01
-1.01561375e-06,2.77500000e-01
-1.01545375e-06,2.63906250e-01
-1.01529375e-06,2.68125000e-01
-1.01513375e-06,2.93906250e-01
-1.01497375e-06,3.20156250e-01
-1.01481375e-06,3.28593750e-01
-1.01465375e-06,3.15000000e-01
-1.01449375e-06,2.89218750e-01
-1.01433375e-06,2.67656250e-01
-1.01417375e-06,2.62968750e-01
-1.01401375e-06,2.73750000e-01
-1.01385375e-06,2.75625000e-01
-1.01369375e-06,2.61562500e-01
-1.01353375e-06,2.62031250e-01
-1.01337375e-06,2.86875000e-01
-1.01321375e-06,3.08437500e-01
-1.01305375e-06,3.18281250e-01
-1.01289375e-06,3.29062500e-01
-1.01273375e-06,3.42187500e-01
-1.01257375e-06,3.45000000e-01
-1.01241375e-06,3.30000000e-01
-1.01225375e-06,3.15000000e-01
-1.01209375e-06,3.17343750e-01
-1.01193375e-06,3.20625000e-01
-1.01177375e-06,3.17812500e-01
-1.01161375e-06,3.27656250e-01
-1.01145375e-06,3.37500000e-01
-1.01129375e-06,3.09375000e-01
-1.01113375e-06,2.66250000e-01
-1.01097375e-06,2.71875000e-01
-1.01081375e-06,3.08437500e-01
-1.01065375e-06,3.11718750e-01
-1.01049375e-06,2.79843750e-01
-1.01033375e-06,2.57343750e-01
-1.01017375e-06,2.70468750e-01
-1.01001375e-06,3.08437500e-01
-1.00985375e-06,3.33750000e-01
-1.00969375e-06,3.22031250e-01
-1.00953375e-06,2.95312500e-01
-1.00937375e-06,2.87343750e-01
-1.00921375e-06,2.94375000e-01
-1.00905375e-06,2.95781250e-01
-1.00889375e-06,2.93906250e-01
-1.00873375e-06,2.95312500e-01
-1.00857375e-06,2.89218750e-01
-1.00841375e-06,2.78437500e-01
-1.00825375e-06,2.78437500e-01
-1.00809375e-06,2.90625000e-01
-1.00793375e-06,3.07031250e-01
-1.00777375e-06,3.10781250e-01
-1.00761375e-06,2.78437500e-01
-1.00745375e-06,2.28750000e-01
-1.00729375e-06,2.10000000e-01
-1.00713375e-06,2.29218750e-01
-1.00697375e-06,2.55000000e-01
-1.00681375e-06,2.72812500e-01
-1.00665375e-06,2.86406250e-01
-1.00649375e-06,2.92031250e-01
-1.00633375e-06,2.95312500e-01
-1.00617375e-06,3.13125000e-01
-1.00601375e-06,3.30468750e-01
-1.00585375e-06,3.16875000e-01
-1.00569375e-06,2.90156250e-01
-1.00553375e-06,2.92031250e-01
-1.00537375e-06,3.20625000e-01
-1.00521375e-06,3.60000000e-01
-1.00505375e-06,4.24687500e-01
-1.00489375e-06,5.46093750e-01
-1.00473375e-06,7.27500000e-01
-1.00457375e-06,9.25312500e-01
-1.00441375e-06,1.09500000e+00
-1.00425375e-06,1.23328125e+00
-1.00409375e-06,1.35890625e+00
-1.00393375e-06,1.48265625e+00
-1.00377375e-06,1.60171875e+00
-1.00361375e-06,1.70765625e+00
-1.00345375e-06,1.81078125e+00
-1.00329375e-06,1.95187500e+00
-1.00313375e-06,2.15109375e+00
-1.00297375e-06,2.39578125e+00
-1.00281375e-06,2.69343750e+00
-1.00265375e-06,3.06328125e+00
-1.00249375e-06,3.46546875e+00
-1.00233375e-06,3.83953125e+00
-1.00217375e-06,4.19109375e+00
-1.00201375e-06,4.54687500e+00
-1.00185375e-06,4.88671875e+00
-1.00169375e-06,5.18906250e+00
-1.00153375e-06,5.47875000e+00
-1.00137375e-06,5.78953125e+00
-1.00121375e-06,6.14953125e+00
-1.00105375e-06,6.58640625e+00
-1.00089375e-06,7.09125000e+00
-1.00073375e-06,7.60453125e+00
-1.00057375e-06,8.08500000e+00
-1.00041375e-06,8.53875000e+00
-1.00025375e-06,8.99625000e+00
-1.00009375e-06,9.49078125e+00
-9.99933750e-07,1.00134375e+01
-9.99773750e-07,1.05112500e+01
-9.99613750e-07,1.09635938e+01
-9.99453750e-07,1.14070313e+01
-9.99293750e-07,1.18739063e+01
-9.99133750e-07,1.23909375e+01
-9.98973750e-07,1.29909375e+01
-9.98813750e-07,1.36795313e+01
-9.98653750e-07,1.44412500e+01
-9.98493750e-07,1.53014063e+01
-9.98333750e-07,1.62970312e+01
-9.98173750e-07,1.73817188e+01
-9.98013750e-07,1.84575000e+01
-9.97853750e-07,1.94643750e+01
-9.97693750e-07,2.03775000e+01
-9.97533750e-07,2.11748438e+01
-9.97373750e-07,2.18334375e+01
-9.97213750e-07,2.23364062e+01
-9.97053750e-07,2.26978125e+01
-9.96893750e-07,2.29603125e+01
-9.96733750e-07,2.31632813e+01
-9.96573750e-07,2.33142188e+01
-9.96413750e-07,2.34023438e+01
-9.96253750e-07,2.34234375e+01
-9.96093750e-07,2.33470313e+01
