Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,7500
Zero Index,1949.16796875
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-2.87546875e-07,-5.98437500e-02
-2.87386875e-07,-3.15625000e-02
-2.87226875e-07,-1.50000000e-02
-2.87066875e-07,-3.35937500e-02
-2.86906875e-07,-3.57812500e-02
-2.86746875e-07,-2.32812500e-02
-2.86586875e-07,-2.78125000e-02
-2.86426875e-07,-2.25000000e-02
-2.86266875e-07,-1.00000000e-02
-2.86106875e-07,-1.42187500e-02
-2.85946875e-07,-6.09375000e-03
-2.85786875e-07,-2.81250000e-03
-2.85626875e-07,-4.25000000e-02
-2.85466875e-07,-5.28125000e-02
-2.85306875e-07,0.00000000e+00
-2.85146875e-07,1.96875000e-02
-2.84986875e-07,-7.81250000e-03
-2.84826875e-07,-8.59375000e-03
-2.84666875e-07,4.68750000e-04
-2.84506875e-07,-9.84375000e-03
-2.84346875e-07,-4.68750000e-03
-2.84186875e-07,1.71875000e-03
-2.84026875e-07,-2.12500000e-02
-2.83866875e-07,-3.51562500e-02
-2.83706875e-07,-2.39062500e-02
-2.83546875e-07,-1.17187500e-02
-2.83386875e-07,6.87500000e-03
-2.83226875e-07,1.87500000e-02
-2.83066875e-07,-4.06250000e-03
-2.82906875e-07,-2.34375000e-02
-2.82746875e-07,-9.53125000e-03
-2.82586875e-07,-4.68750000e-03
-2.82426875e-07,-1.57812500e-02
-2.82266875e-07,-9.84375000e-03
-2.82106875e-07,-5.15625000e-03
-2.81946875e-07,-1.98437500e-02
-2.81786875e-07,-2.34375000e-02
-2.81626875e-07,-6.71875000e-03
-2.81466875e-07,6.56250000e-03
-2.81306875e-07,6.25000000e-04
-2.81146875e-07,-1.42187500e-02
-2.80986875e-07,9.37500000e-04
-2.80826875e-07,4.06250000e-02
-2.80666875e-07,3.40625000e-02
-2.80506875e-07,-1.64062500e-02
-2.80346875e-07,-3.18750000e-02
-2.80186875e-07,-7.81250000e-03
-2.80026875e-07,5.46875000e-03
-2.79866875e-07,-1.56250000e-04
-2.79706875e-07,-1.04687500e-02
-2.79546875e-07,-1.25000000e-02
-2.79386875e-07,-8.59375000e-03
-2.79226875e-07,-1.59375000e-02
-2.79066875e-07,-1.28125000e-02
-2.78906875e-07,1.04687500e-02
-2.78746875e-07,-3.28125000e-03
