Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,7500
Zero Index,1949.79687500
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-2.79007500e-07,-2.70312500e-02
-2.78847500e-07,-3.12500000e-02
-2.78687500e-07,1.95312500e-02
-2.78527500e-07,3.09375000e-02
-2.78367500e-07,-7.81250000e-04
-2.78207500e-07,-1.56250000e-02
-2.78047500e-07,-7.50000000e-03
-2.77887500e-07,-5.93750000e-03
-2.77727500e-07,-2.26562500e-02
-2.77567500e-07,-2.62500000e-02
-2.77407500e-07,3.43750000e-03
-2.77247500e-07,7.34375000e-03
-2.77087500e-07,-4.23437500e-02
-2.76927500e-07,-5.71875000e-02
-2.76767500e-07,-6.56250000e-03
-2.76607500e-07,1.34375000e-02
-2.76447500e-07,-2.75000000e-02
-2.76287500e-07,-5.62500000e-02
-2.76127500e-07,-4.56250000e-02
-2.75967500e-07,-3.23437500e-02
-2.75807500e-07,-3.45312500e-02
-2.75647500e-07,-2.87500000e-02
-2.75487500e-07,-7.81250000e-04
-2.75327500e-07,3.43750000e-03
-2.75167500e-07,-3.35937500e-02
-2.75007500e-07,-3.68750000e-02
-2.74847500e-07,1.25000000e-03
-2.74687500e-07,-1.40625000e-02
-2.74527500e-07,-6.23437500e-02
-2.74367500e-07,-4.85937500e-02
-2.74207500e-07,-1.45312500e-02
-2.74047500e-07,-3.31250000e-02
-2.73887500e-07,-6.37500000e-02
-2.73727500e-07,-5.75000000e-02
-2.73567500e-07,-3.04687500e-02
-2.73407500e-07,-1.90625000e-02
-2.73247500e-07,-3.67187500e-02
-2.73087500e-07,-4.40625000e-02
-2.72927500e-07,-2.14062500e-02
-2.72767500e-07,-2.26562500e-02
-2.72607500e-07,-5.32812500e-02
-2.72447500e-07,-4.29687500e-02
-2.72287500e-07,-2.65625000e-03
-2.72127500e-07,-1.06250000e-02
-2.71967500e-07,-5.46875000e-02
-2.71807500e-07,-5.64062500e-02
-2.71647500e-07,-1.50000000e-02
-2.71487500e-07,-1.07812500e-02
-2.71327500e-07,-6.09375000e-02
-2.71167500e-07,-7.95312500e-02
-2.71007500e-07,-3.92187500e-02
-2.70847500e-07,-2.79687500e-02
-2.70687500e-07,-5.65625000e-02
-2.70527500e-07,-4.12500000e-02
-2.70367500e-07,-1.06250000e-02
-2.70207500e-07,-3.76562500e-02
-2.70047500e-07,-5.64062500e-02
-2.69887500e-07,-1.85937500e-02
-2.69727500e-07,-4.37500000e-03
-2.69567500e-07,-2.93750000e-02
-2.69407500e-07,-2.87500000e-02
-2.69247500e-07,-1.23437500e-02
-2.69087500e-07,-1.09375000e-02
-2.68927500e-07,-1.67187500e-02
-2.68767500e-07,-3.12500000e-02
-2.68607500e-07,-2.79687500e-02
-2.68447500e-07,1.01562500e-02
-2.68287500e-07,3.43750000e-03
-2.68127500e-07,-6.06250000e-02
-2.67967500e-07,-6.87500000e-02
-2.67807500e-07,-2.76562500e-02
-2.67647500e-07,-3.59375000e-02
-2.67487500e-07,-5.62500000e-02
-2.67327500e-07,-3.14062500e-02
-2.67167500e-07,-1.23437500e-02
-2.67007500e-07,-2.03125000e-02
-2.66847500e-07,-3.04687500e-02
-2.66687500e-07,-4.12500000e-02
-2.66527500e-07,-3.25000000e-02
-2.66367500e-07,-8.59375000e-03
-2.66207500e-07,-2.46875000e-02
-2.66047500e-07,-5.73437500e-02
-2.65887500e-07,-4.42187500e-02
-2.65727500e-07,-2.28125000e-02
-2.65567500e-07,-3.26562500e-02
-2.65407500e-07,-3.00000000e-02
-2.65247500e-07,-1.10937500e-02
-2.65087500e-07,-2.39062500e-02
-2.64927500e-07,-5.32812500e-02
-2.64767500e-07,-4.82812500e-02
-2.64607500e-07,-2.12500000e-02
-2.64447500e-07,-1.12500000e-02
-2.64287500e-07,-1.70312500e-02
-2.64127500e-07,-2.35937500e-02
-2.63967500e-07,-2.89062500e-02
-2.63807500e-07,-2.85937500e-02
-2.63647500e-07,-2.46875000e-02
-2.63487500e-07,-2.03125000e-02
-2.63327500e-07,-2.81250000e-03
