Model,MSO68B
-3.09714375e-07,-6.98437500e-02
-3.09554375e-07,-7.26562500e-02
-3.09394375e-07,-4.15625000e-02
-3.09234375e-07,-5.18750000e-02
-3.09074375e-07,-7.98437500e-02
-3.08914375e-07,-6.14062500e-02
-3.08754375e-07,-3.71875000e-02
-3.08594375e-07,-3.81250000e-02
-3.08434375e-07,-3.65625000e-02
-3.08274375e-07,-3.68750000e-02
-3.08114375e-07,-3.62500000e-02
-3.07954375e-07,-2.54687500e-02
-3.07794375e-07,-4.31250000e-02
-3.07634375e-07,-7.95312500e-02
-3.07474375e-07,-8.06250000e-02
-3.07314375e-07,-7.00000000e-02
-3.07154375e-07,-7.01562500e-02
-3.06994375e-07,-4.73437500e-02
-3.06834375e-07,-3.01562500e-02
-3.06674375e-07,-5.92187500e-02
-3.06514375e-07,-7.71875000e-02
-3.06354375e-07,-4.68750000e-02
-3.06194375e-07,-2.81250000e-02
-3.06034375e-07,-5.45312500e-02
-3.05874375e-07,-8.37500000e-02
-3.05714375e-07,-7.60937500e-02
-3.05554375e-07,-4.85937500e-02
-3.05394375e-07,-5.53125000e-02
-3.05234375e-07,-1.05781250e-01
-3.05074375e-07,-1.25312500e-01
-3.04914375e-07,-7.60937500e-02
-3.04754375e-07,-4.37500000e-02
-3.04594375e-07,-7.92187500e-02
-3.04434375e-07,-9.29687500e-02
-3.04274375e-07,-5.20312500e-02
-3.04114375e-07,-5.71875000e-02
-3.03954375e-07,-1.07656250e-01
-3.03794375e-07,-9.70312500e-02
-3.03634375e-07,-5.54687500e-02
-3.03474375e-07,-6.96875000e-02
-3.03314375e-07,-9.07812500e-02
-3.03154375e-07,-7.46875000e-02
-3.02994375e-07,-7.35937500e-02
-3.02834375e-07,-9.54687500e-02
-3.02674375e-07,-1.03593750e-01
-3.02514375e-07,-9.15625000e-02
-3.02354375e-07,-6.12500000e-02
-3.02194375e-07,-4.87500000e-02
-3.02034375e-07,-8.67187500e-02
-3.01874375e-07,-1.03281250e-01
-3.01714375e-07,-6.01562500e-02
-3.01554375e-07,-5.23437500e-02
-3.01394375e-07,-9.67187500e-02
-3.01234375e-07,-1.00468750e-01
-3.01074375e-07,-7.25000000e-02
-3.00914375e-07,-7.78125000e-02
-3.00754375e-07,-9.14062500e-02
-3.00594375e-07,-7.23437500e-02
-3.00434375e-07,-4.23437500e-02
-3.00274375e-07,-5.03125000e-02
-3.00114375e-07,-1.02812500e-01
-2.99954375e-07,-1.21406250e-01
-2.99794375e-07,-6.48437500e-02
-2.99634375e-07,-4.06250000e-02
-2.99474375e-07,-9.76562500e-02
-2.99314375e-07,-1.11718750e-01
-2.99154375e-07,-5.34375000e-02
-2.98994375e-07,-4.64062500e-02
-2.98834375e-07,-9.31250000e-02
-2.98674375e-07,-9.60937500e-02
-2.98514375e-07,-7.48437500e-02
-2.98354375e-07,-8.85937500e-02
-2.98194375e-07,-1.02187500e-01
-2.98034375e-07,-7.32812500e-02
-2.97874375e-07,-3.14062500e-02
-2.97714375e-07,-3.10937500e-02
-2.97554375e-07,-7.46875000e-02
-2.97394375e-07,-9.12500000e-02
-2.97234375e-07,-4.95312500e-02
-2.97074375e-07,-2.76562500e-02
-2.96914375e-07,-6.54687500e-02
-2.96754375e-07,-8.84375000e-02
-2.96594375e-07,-6.64062500e-02
-2.96434375e-07,-5.59375000e-02
-2.96274375e-07,-6.75000000e-02
-2.96114375e-07,-6.18750000e-02
-2.95954375e-07,-4.07812500e-02
-2.95794375e-07,-4.04687500e-02
-2.95634375e-07,-6.35937500e-02
-2.95474375e-07,-6.45312500e-02
-2.95314375e-07,-3.09375000e-02
-2.95154375e-07,-2.89062500e-02
-2.94994375e-07,-7.26562500e-02
-2.94834375e-07,-7.09375000e-02
-2.94674375e-07,-1.96875000e-02
-2.94514375e-07,-2.59375000e-02
-2.94354375e-07,-7.26562500e-02
-2.94194375e-07,-5.54687500e-02
-2.94034375e-07,-1.39062500e-02
-2.93874375e-07,-3.07812500e-02
-2.93714375e-07,-5.31250000e-02
-2.93554375e-07,-2.79687500e-02
-2.93394375e-07,-8.90625000e-03
-2.93234375e-07,-2.89062500e-02
-2.93074375e-07,-5.06250000e-02
-2.92914375e-07,-4.15625000e-02
-2.92754375e-07,-1.50000000e-02
-2.92594375e-07,-2.20312500e-02
-2.92434375e-07,-6.71875000e-02
-2.92274375e-07,-6.56250000e-02
-2.92114375e-07,-6.56250000e-03
-2.91954375e-07,-3.75000000e-03
-2.91794375e-07,-6.18750000e-02
-2.91634375e-07,-5.84375000e-02
-2.91474375e-07,-7.03125000e-03
-2.91314375e-07,-1.50000000e-02
-2.91154375e-07,-5.71875000e-02
-2.90994375e-07,-5.92187500e-02
-2.90834375e-07,-4.03125000e-02
-2.90674375e-07,-2.98437500e-02
-2.90514375e-07,-2.46875000e-02
-2.90354375e-07,-2.84375000e-02
-2.90194375e-07,-3.23437500e-02
-2.90034375e-07,-3.03125000e-02
-2.89874375e-07,-4.29687500e-02
-2.89714375e-07,-5.56250000e-02
-2.89554375e-07,-3.42187500e-02
-2.89394375e-07,-1.20312500e-02
-2.89234375e-07,-2.98437500e-02
-2.89074375e-07,-4.84375000e-02
-2.88914375e-07,-3.23437500e-02
-2.88754375e-07,-2.04687500e-02
-2.88594375e-07,-4.29687500e-02
-2.88434375e-07,-5.89062500e-02
-2.88274375e-07,-3.87500000e-02
-2.88114375e-07,-3.06250000e-02
-2.87954375e-07,-6.20312500e-02
-2.87794375e-07,-6.01562500e-02
-2.87634375e-07,-4.53125000e-03
-2.87474375e-07,-1.71875000e-03
-2.87314375e-07,-6.65625000e-02
-2.87154375e-07,-7.76562500e-02
-2.86994375e-07,-2.78125000e-02
-2.86834375e-07,-1.82812500e-02
-2.86674375e-07,-4.98437500e-02
-2.86514375e-07,-5.45312500e-02
-2.86354375e-07,-2.59375000e-02
-2.86194375e-07,-3.75000000e-03
-2.86034375e-07,-1.43750000e-02
-2.85874375e-07,-3.59375000e-02
-2.85714375e-07,-3.01562500e-02
-2.85554375e-07,-2.10937500e-02
-2.85394375e-07,-3.79687500e-02
-2.85234375e-07,-3.87500000e-02
-2.85074375e-07,-8.12500000e-03
-2.84914375e-07,-4.68750000e-03
-2.84754375e-07,-3.25000000e-02
-2.84594375e-07,-2.90625000e-02
-2.84434375e-07,-4.21875000e-03
-2.84274375e-07,-2.45312500e-02
-2.84114375e-07,-6.17187500e-02
-2.83954375e-07,-3.45312500e-02
-2.83794375e-07,2.06250000e-02
-2.83634375e-07,2.00000000e-02
-2.83474375e-07,-1.28125000e-02
-2.83314375e-07,-2.12500000e-02
-2.83154375e-07,-5.15625000e-03
-2.82994375e-07,1.54687500e-02
-2.82834375e-07,9.37500000e-03
-2.82674375e-07,-1.76562500e-02
-2.82514375e-07,-1.01562500e-02
-2.82354375e-07,2.81250000e-03
-2.82194375e-07,-3.21875000e-02
-2.82034375e-07,-3.68750000e-02
-2.81874375e-07,1.34375000e-02
-2.81714375e-07,6.25000000e-03
-2.81554375e-07,-3.70312500e-02
-2.81394375e-07,-1.20312500e-02
-2.81234375e-07,2.03125000e-02
-2.81074375e-07,-7.81250000e-03
-2.80914375e-07,-2.81250000e-02
-2.80754375e-07,-1.29687500e-02
-2.80594375e-07,-5.31250000e-03
-2.80434375e-07,-5.62500000e-03
-2.80274375e-07,-1.87500000e-03
-2.80114375e-07,2.18750000e-03
-2.79954375e-07,5.62500000e-03
-2.79794375e-07,-4.68750000e-03
-2.79634375e-07,-2.12500000e-02
-2.79474375e-07,-1.12500000e-02
-2.79314375e-07,8.28125000e-03
-2.79154375e-07,-7.34375000e-03
-2.78994375e-07,-4.23437500e-02
-2.78834375e-07,-4.09375000e-02
-2.78674375e-07,2.34375000e-03
-2.78514375e-07,2.04687500e-02
-2.78354375e-07,-1.50000000e-02
-2.78194375e-07,-2.98437500e-02
-2.78034375e-07,5.93750000e-03
-2.77874375e-07,9.68750000e-03
-2.77714375e-07,-3.03125000e-02
-2.77554375e-07,-3.10937500e-02
-2.77394375e-07,-2.96875000e-03
-2.77234375e-07,-1.65625000e-02
-2.77074375e-07,-4.59375000e-02
-2.76914375e-07,-3.09375000e-02
-2.76754375e-07,2.65625000e-03
-2.76594375e-07,-1.87500000e-03
-2.76434375e-07,-3.35937500e-02
-2.76274375e-07,-3.92187500e-02
-2.76114375e-07,-1.68750000e-02
-2.75954375e-07,-1.07812500e-02
-2.75794375e-07,-2.25000000e-02
-2.75634375e-07,-1.64062500e-02
-2.75474375e-07,1.25000000e-03
-2.75314375e-07,-9.53125000e-03
-2.75154375e-07,-4.48437500e-02
-2.74994375e-07,-4.53125000e-02
-2.74834375e-07,-7.81250000e-04
-2.74674375e-07,7.50000000e-03
-2.74514375e-07,-3.82812500e-02
-2.74354375e-07,-4.26562500e-02
-2.74194375e-07,5.46875000e-03
-2.74034375e-07,1.37500000e-02
-2.73874375e-07,-1.29687500e-02
-2.73714375e-07,-8.28125000e-03
-2.73554375e-07,3.75000000e-03
-2.73394375e-07,-1.12500000e-02
-2.73234375e-07,-2.79687500e-02
-2.73074375e-07,-3.18750000e-02
-2.72914375e-07,-2.09375000e-02
-2.72754375e-07,-6.25000000e-03
-2.72594375e-07,-2.65625000e-02
-2.72434375e-07,-5.51562500e-02
-2.72274375e-07,-2.20312500e-02
-2.72114375e-07,1.82812500e-02
-2.71954375e-07,-1.89062500e-02
-2.71794375e-07,-5.17187500e-02
-2.71634375e-07,-5.00000000e-03
-2.71474375e-07,1.75000000e-02
-2.71314375e-07,-2.85937500e-02
-2.71154375e-07,-2.70312500e-02
-2.70994375e-07,2.46875000e-02
-2.70834375e-07,9.84375000e-03
-2.70674375e-07,-3.82812500e-02
-2.70514375e-07,-2.75000000e-02
-2.70354375e-07,-1.09375000e-02
-2.70194375e-07,-3.76562500e-02
-2.70034375e-07,-4.67187500e-02
-2.69874375e-07,-1.89062500e-02
-2.69714375e-07,1.56250000e-03
-2.69554375e-07,1.09375000e-03
-2.69394375e-07,-1.75000000e-02
-2.69234375e-07,-3.42187500e-02
-2.69074375e-07,-1.01562500e-02
-2.68914375e-07,2.25000000e-02
-2.68754375e-07,4.53125000e-03
-2.68594375e-07,-2.00000000e-02
-2.68434375e-07,-2.18750000e-03
-2.68274375e-07,-3.12500000e-04
-2.68114375e-07,-3.71875000e-02
-2.67954375e-07,-3.65625000e-02
-2.67794375e-07,5.78125000e-03
-2.67634375e-07,5.00000000e-03
-2.67474375e-07,-3.62500000e-02
-2.67314375e-07,-3.64062500e-02
-2.67154375e-07,-4.84375000e-03
-2.66994375e-07,-1.59375000e-02
-2.66834375e-07,-5.20312500e-02
-2.66674375e-07,-4.76562500e-02
-2.66514375e-07,-2.50000000e-02
-2.66354375e-07,-3.21875000e-02
-2.66194375e-07,-4.54687500e-02
-2.66034375e-07,-3.56250000e-02
-2.65874375e-07,-2.21875000e-02
-2.65714375e-07,-2.43750000e-02
-2.65554375e-07,-3.68750000e-02
-2.65394375e-07,-3.64062500e-02
-2.65234375e-07,-7.65625000e-03
-2.65074375e-07,5.00000000e-03
-2.64914375e-07,-3.65625000e-02
-2.64754375e-07,-5.85937500e-02
-2.64594375e-07,-1.60937500e-02
-2.64434375e-07,-1.35937500e-02
-2.64274375e-07,-7.62500000e-02
-2.64114375e-07,-7.26562500e-02
-2.63954375e-07,-1.34375000e-02
-2.63794375e-07,-3.57812500e-02
-2.63634375e-07,-8.62500000e-02
-2.63474375e-07,-4.65625000e-02
-2.63314375e-07,-4.68750000e-04
-2.63154375e-07,-3.60937500e-02
-2.62994375e-07,-6.96875000e-02
-2.62834375e-07,-4.29687500e-02
-2.62674375e-07,-9.21875000e-03
-2.62514375e-07,-1.00000000e-02
-2.62354375e-07,-4.31250000e-02
-2.62194375e-07,-7.14062500e-02
-2.62034375e-07,-4.95312500e-02
-2.61874375e-07,-1.81250000e-02
-2.61714375e-07,-4.39062500e-02
-2.61554375e-07,-6.82812500e-02
-2.61394375e-07,-2.65625000e-02
-2.61234375e-07,-7.81250000e-03
-2.61074375e-07,-6.51562500e-02
-2.60914375e-07,-8.53125000e-02
-2.60754375e-07,-3.20312500e-02
-2.60594375e-07,-1.79687500e-02
-2.60434375e-07,-4.29687500e-02
-2.60274375e-07,-1.46875000e-02
-2.60114375e-07,1.06250000e-02
-2.59954375e-07,-3.98437500e-02
-2.59794375e-07,-7.15625000e-02
-2.59634375e-07,-2.93750000e-02
-2.59474375e-07,-4.21875000e-03
-2.59314375e-07,-3.07812500e-02
-2.59154375e-07,-5.51562500e-02
-2.58994375e-07,-5.32812500e-02
-2.58834375e-07,-2.60937500e-02
-2.58674375e-07,-8.28125000e-03
-2.58514375e-07,-4.64062500e-02
-2.58354375e-07,-7.57812500e-02
-2.58194375e-07,-2.81250000e-02
-2.58034375e-07,2.18750000e-03
-2.57874375e-07,-4.76562500e-02
-2.57714375e-07,-7.04687500e-02
-2.57554375e-07,-2.23437500e-02
-2.57394375e-07,-3.12500000e-04
-2.57234375e-07,-3.70312500e-02
-2.57074375e-07,-5.60937500e-02
-2.56914375e-07,-2.54687500e-02
-2.56754375e-07,-1.48437500e-02
-2.56594375e-07,-6.65625000e-02
-2.56434375e-07,-9.65625000e-02
-2.56274375e-07,-5.18750000e-02
-2.56114375e-07,-2.57812500e-02
-2.55954375e-07,-5.62500000e-02
-2.55794375e-07,-5.59375000e-02
-2.55634375e-07,-3.07812500e-02
-2.55474375e-07,-4.98437500e-02
-2.55314375e-07,-6.67187500e-02
-2.55154375e-07,-4.01562500e-02
-2.54994375e-07,-2.57812500e-02
-2.54834375e-07,-3.96875000e-02
-2.54674375e-07,-5.35937500e-02
-2.54514375e-07,-6.10937500e-02
-2.54354375e-07,-4.87500000e-02
-2.54194375e-07,-3.85937500e-02
-2.54034375e-07,-6.87500000e-02
-2.53874375e-07,-7.85937500e-02
-2.53714375e-07,-3.06250000e-02
-2.53554375e-07,-2.32812500e-02
-2.53394375e-07,-7.35937500e-02
-2.53234375e-07,-7.42187500e-02
-2.53074375e-07,-3.87500000e-02
-2.52914375e-07,-5.59375000e-02
-2.52754375e-07,-8.65625000e-02
-2.52594375e-07,-6.81250000e-02
-2.52434375e-07,-4.51562500e-02
-2.52274375e-07,-5.81250000e-02
-2.52114375e-07,-7.82812500e-02
-2.51954375e-07,-7.92187500e-02
-2.51794375e-07,-6.39062500e-02
-2.51634375e-07,-5.31250000e-02
-2.51474375e-07,-6.50000000e-02
-2.51314375e-07,-7.45312500e-02
-2.51154375e-07,-5.34375000e-02
-2.50994375e-07,-4.09375000e-02
-2.50834375e-07,-6.54687500e-02
-2.50674375e-07,-7.04687500e-02
-2.50514375e-07,-3.54687500e-02
-2.50354375e-07,-3.67187500e-02
-2.50194375e-07,-8.90625000e-02
-2.50034375e-07,-9.43750000e-02
-2.49874375e-07,-3.35937500e-02
-2.49714375e-07,-1.48437500e-02
-2.49554375e-07,-6.26562500e-02
-2.49394375e-07,-8.25000000e-02
-2.49234375e-07,-6.42187500e-02
-2.49074375e-07,-7.50000000e-02
-2.48914375e-07,-8.89062500e-02
-2.48754375e-07,-5.93750000e-02
-2.48594375e-07,-3.76562500e-02
-2.48434375e-07,-5.67187500e-02
-2.48274375e-07,-6.71875000e-02
-2.48114375e-07,-4.93750000e-02
-2.47954375e-07,-3.20312500e-02
-2.47794375e-07,-3.07812500e-02
-2.47634375e-07,-5.31250000e-02
-2.47474375e-07,-8.12500000e-02
-2.47314375e-07,-6.73437500e-02
-2.47154375e-07,-3.28125000e-02
-2.46994375e-07,-4.45312500e-02
-2.46834375e-07,-6.76562500e-02
-2.46674375e-07,-4.32812500e-02
-2.46514375e-07,-3.31250000e-02
-2.46354375e-07,-6.89062500e-02
-2.46194375e-07,-6.10937500e-02
-2.46034375e-07,-1.09375000e-02
-2.45874375e-07,-2.35937500e-02
-2.45714375e-07,-7.87500000e-02
-2.45554375e-07,-7.65625000e-02
-2.45394375e-07,-3.01562500e-02
-2.45234375e-07,-1.50000000e-02
-2.45074375e-07,-4.98437500e-02
-2.44914375e-07,-8.15625000e-02
-2.44754375e-07,-5.00000000e-02
-2.44594375e-07,-1.06250000e-02
-2.44434375e-07,-6.01562500e-02
-2.44274375e-07,-1.09375000e-01
-2.44114375e-07,-4.59375000e-02
-2.43954375e-07,-5.78125000e-03
-2.43794375e-07,-8.56250000e-02
-2.43634375e-07,-1.15000000e-01
-2.43474375e-07,-3.35937500e-02
-2.43314375e-07,-1.32812500e-02
-2.43154375e-07,-6.89062500e-02
-2.42994375e-07,-5.98437500e-02
-2.42834375e-07,-1.37500000e-02
-2.42674375e-07,-3.01562500e-02
-2.42514375e-07,-5.84375000e-02
-2.42354375e-07,-4.21875000e-02
-2.42194375e-07,-3.78125000e-02
-2.42034375e-07,-6.31250000e-02
-2.41874375e-07,-6.31250000e-02
-2.41714375e-07,-3.96875000e-02
-2.41554375e-07,-3.23437500e-02
-2.41394375e-07,-4.06250000e-02
-2.41234375e-07,-5.71875000e-02
-2.41074375e-07,-7.03125000e-02
-2.40914375e-07,-5.34375000e-02
-2.40754375e-07,-3.14062500e-02
-2.40594375e-07,-4.62500000e-02
-2.40434375e-07,-5.79687500e-02
-2.40274375e-07,-3.37500000e-02
-2.40114375e-07,-2.76562500e-02
-2.39954375e-07,-5.62500000e-02
-2.39794375e-07,-6.20312500e-02
-2.39634375e-07,-3.67187500e-02
-2.39474375e-07,-3.06250000e-02
-2.39314375e-07,-5.85937500e-02
-2.39154375e-07,-7.57812500e-02
-2.38994375e-07,-5.06250000e-02
-2.38834375e-07,-2.81250000e-02
-2.38674375e-07,-4.93750000e-02
-2.38514375e-07,-7.03125000e-02
-2.38354375e-07,-6.43750000e-02
-2.38194375e-07,-6.17187500e-02
-2.38034375e-07,-5.53125000e-02
-2.37874375e-07,-4.10937500e-02
-2.37714375e-07,-5.50000000e-02
-2.37554375e-07,-7.03125000e-02
-2.37394375e-07,-5.03125000e-02
-2.37234375e-07,-3.71875000e-02
-2.37074375e-07,-3.85937500e-02
-2.36914375e-07,-3.03125000e-02
-2.36754375e-07,-5.39062500e-02
-2.36594375e-07,-8.71875000e-02
-2.36434375e-07,-4.78125000e-02
-2.36274375e-07,-1.07812500e-02
-2.36114375e-07,-6.43750000e-02
-2.35954375e-07,-9.95312500e-02
-2.35794375e-07,-5.67187500e-02
-2.35634375e-07,-3.92187500e-02
-2.35474375e-07,-5.81250000e-02
-2.35314375e-07,-5.09375000e-02
-2.35154375e-07,-4.95312500e-02
-2.34994375e-07,-6.53125000e-02
-2.34834375e-07,-5.06250000e-02
-2.34674375e-07,-3.62500000e-02
-2.34514375e-07,-5.26562500e-02
-2.34354375e-07,-4.71875000e-02
-2.34194375e-07,-2.84375000e-02
-2.34034375e-07,-4.51562500e-02
-2.33874375e-07,-4.50000000e-02
-2.33714375e-07,-1.29687500e-02
-2.33554375e-07,-3.82812500e-02
-2.33394375e-07,-8.54687500e-02
-2.33234375e-07,-5.29687500e-02
-2.33074375e-07,-2.76562500e-02
-2.32914375e-07,-8.50000000e-02
-2.32754375e-07,-9.40625000e-02
-2.32594375e-07,-2.09375000e-02
-2.32434375e-07,-6.71875000e-03
-2.32274375e-07,-4.96875000e-02
-2.32114375e-07,-4.68750000e-02
-2.31954375e-07,-2.26562500e-02
-2.31794375e-07,-2.35937500e-02
-2.31634375e-07,-3.64062500e-02
-2.31474375e-07,-5.92187500e-02
-2.31314375e-07,-6.03125000e-02
-2.31154375e-07,-2.17187500e-02
-2.30994375e-07,-1.79687500e-02
-2.30834375e-07,-4.78125000e-02
-2.30674375e-07,-2.53125000e-02
-2.30514375e-07,-4.68750000e-04
-2.30354375e-07,-4.23437500e-02
-2.30194375e-07,-5.81250000e-02
-2.30034375e-07,-1.09375000e-02
-2.29874375e-07,-2.65625000e-03
-2.29714375e-07,-3.64062500e-02
-2.29554375e-07,-3.43750000e-02
-2.29394375e-07,-1.67187500e-02
-2.29234375e-07,-2.65625000e-02
-2.29074375e-07,-4.34375000e-02
-2.28914375e-07,-4.82812500e-02
-2.28754375e-07,-4.17187500e-02
-2.28594375e-07,-3.81250000e-02
-2.28434375e-07,-5.03125000e-02
-2.28274375e-07,-4.09375000e-02
-2.28114375e-07,4.68750000e-04
-2.27954375e-07,-7.50000000e-03
-2.27794375e-07,-6.53125000e-02
-2.27634375e-07,-6.12500000e-02
-2.27474375e-07,-9.68750000e-03
-2.27314375e-07,-2.32812500e-02
-2.27154375e-07,-7.20312500e-02
-2.26994375e-07,-5.71875000e-02
-2.26834375e-07,-7.18750000e-03
-2.26674375e-07,-8.12500000e-03
-2.26514375e-07,-5.37500000e-02
-2.26354375e-07,-6.81250000e-02
-2.26194375e-07,-3.56250000e-02
-2.26034375e-07,-2.73437500e-02
-2.25874375e-07,-5.14062500e-02
-2.25714375e-07,-3.35937500e-02
-2.25554375e-07,4.68750000e-04
-2.25394375e-07,-3.18750000e-02
-2.25234375e-07,-7.26562500e-02
-2.25074375e-07,-4.28125000e-02
-2.24914375e-07,-1.04687500e-02
-2.24754375e-07,-3.17187500e-02
-2.24594375e-07,-4.81250000e-02
-2.24434375e-07,-3.62500000e-02
-2.24274375e-07,-3.64062500e-02
-2.24114375e-07,-4.96875000e-02
-2.23954375e-07,-5.81250000e-02
-2.23794375e-07,-5.81250000e-02
-2.23634375e-07,-3.89062500e-02
-2.23474375e-07,-1.76562500e-02
-2.23314375e-07,-3.35937500e-02
-2.23154375e-07,-5.60937500e-02
-2.22994375e-07,-3.32812500e-02
-2.22834375e-07,-1.12500000e-02
-2.22674375e-07,-4.26562500e-02
-2.22514375e-07,-6.39062500e-02
-2.22354375e-07,-2.62500000e-02
-2.22194375e-07,-1.43750000e-02
-2.22034375e-07,-6.76562500e-02
-2.21874375e-07,-7.81250000e-02
-2.21714375e-07,-1.32812500e-02
-2.21554375e-07,4.21875000e-03
-2.21394375e-07,-5.07812500e-02
-2.21234375e-07,-6.01562500e-02
-2.21074375e-07,-1.18750000e-02
-2.20914375e-07,-8.75000000e-03
-2.20754375e-07,-5.54687500e-02
-2.20594375e-07,-6.90625000e-02
-2.20434375e-07,-4.10937500e-02
-2.20274375e-07,-3.03125000e-02
-2.20114375e-07,-4.65625000e-02
-2.19954375e-07,-4.03125000e-02
-2.19794375e-07,-8.28125000e-03
-2.19634375e-07,-2.00000000e-02
-2.19474375e-07,-7.40625000e-02
-2.19314375e-07,-7.34375000e-02
-2.19154375e-07,-1.84375000e-02
-2.18994375e-07,-1.31250000e-02
-2.18834375e-07,-5.04687500e-02
-2.18674375e-07,-4.28125000e-02
-2.18514375e-07,-1.45312500e-02
-2.18354375e-07,-3.20312500e-02
-2.18194375e-07,-6.09375000e-02
-2.18034375e-07,-5.10937500e-02
-2.17874375e-07,-3.12500000e-02
-2.17714375e-07,-3.76562500e-02
-2.17554375e-07,-4.84375000e-02
-2.17394375e-07,-3.54687500e-02
-2.17234375e-07,-1.82812500e-02
-2.17074375e-07,-2.67187500e-02
-2.16914375e-07,-4.12500000e-02
-2.16754375e-07,-2.79687500e-02
-2.16594375e-07,-8.75000000e-03
-2.16434375e-07,-2.70312500e-02
-2.16274375e-07,-6.04687500e-02
-2.16114375e-07,-4.79687500e-02
-2.15954375e-07,-9.68750000e-03
-2.15794375e-07,-1.82812500e-02
-2.15634375e-07,-4.87500000e-02
-2.15474375e-07,-3.31250000e-02
-2.15314375e-07,-1.46875000e-02
-2.15154375e-07,-4.06250000e-02
-2.14994375e-07,-4.76562500e-02
-2.14834375e-07,-1.54687500e-02
-2.14674375e-07,-6.09375000e-03
-2.14514375e-07,-1.85937500e-02
-2.14354375e-07,-2.76562500e-02
-2.14194375e-07,-4.65625000e-02
-2.14034375e-07,-4.96875000e-02
-2.13874375e-07,-3.09375000e-02
-2.13714375e-07,-4.81250000e-02
-2.13554375e-07,-6.79687500e-02
-2.13394375e-07,-3.25000000e-02
-2.13234375e-07,-2.54687500e-02
-2.13074375e-07,-7.59375000e-02
