Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,12500
Zero Index,749.79687500
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-9.56475000e-08,-1.18437500e-01
-9.54875000e-08,-8.75000000e-02
-9.53275000e-08,-8.00000000e-02
-9.51675000e-08,-1.29062500e-01
-9.50075000e-08,-1.30312500e-01
-9.48475000e-08,-5.87500000e-02
-9.46875000e-08,-5.37500000e-02
-9.45275000e-08,-1.28750000e-01
-9.43675000e-08,-1.33125000e-01
-9.42075000e-08,-7.25000000e-02
-9.40475000e-08,-7.59375000e-02
-9.38875000e-08,-1.18437500e-01
-9.37275000e-08,-1.18437500e-01
-9.35675000e-08,-1.01875000e-01
-9.34075000e-08,-8.75000000e-02
-9.32475000e-08,-6.59375000e-02
-9.30875000e-08,-7.25000000e-02
-9.29275000e-08,-1.00937500e-01
-9.27675000e-08,-1.17187500e-01
-9.26075000e-08,-1.48125000e-01
-9.24475000e-08,-1.67500000e-01
-9.22875000e-08,-1.13125000e-01
-9.21275000e-08,-6.43750000e-02
-9.19675000e-08,-9.00000000e-02
-9.18075000e-08,-9.00000000e-02
-9.16475000e-08,-4.87500000e-02
-9.14875000e-08,-8.37500000e-02
-9.13275000e-08,-1.64375000e-01
-9.11675000e-08,-1.72812500e-01
-9.10075000e-08,-1.18125000e-01
-9.08475000e-08,-7.87500000e-02
-9.06875000e-08,-1.06562500e-01
-9.05275000e-08,-1.67187500e-01
-9.03675000e-08,-1.54375000e-01
-9.02075000e-08,-9.71875000e-02
-9.00475000e-08,-1.14687500e-01
-8.98875000e-08,-1.26250000e-01
-8.97275000e-08,-4.87500000e-02
-8.95675000e-08,-4.40625000e-02
-8.94075000e-08,-1.36250000e-01
-8.92475000e-08,-1.15937500e-01
-8.90875000e-08,-2.56250000e-02
-8.89275000e-08,-7.06250000e-02
-8.87675000e-08,-1.63750000e-01
-8.86075000e-08,-1.37500000e-01
-8.84475000e-08,-6.93750000e-02
-8.82875000e-08,-8.06250000e-02
-8.81275000e-08,-1.42500000e-01
-8.79675000e-08,-1.58437500e-01
-8.78075000e-08,-1.07187500e-01
-8.76475000e-08,-8.71875000e-02
-8.74875000e-08,-1.36250000e-01
-8.73275000e-08,-1.44375000e-01
-8.71675000e-08,-9.40625000e-02
-8.70075000e-08,-9.65625000e-02
-8.68475000e-08,-1.42500000e-01
-8.66875000e-08,-1.42500000e-01
-8.65275000e-08,-1.15000000e-01
-8.63675000e-08,-1.16562500e-01
-8.62075000e-08,-1.39687500e-01
-8.60475000e-08,-1.43125000e-01
-8.58875000e-08,-1.00000000e-01
-8.57275000e-08,-5.50000000e-02
-8.55675000e-08,-8.31250000e-02
-8.54075000e-08,-1.31562500e-01
-8.52475000e-08,-1.01875000e-01
-8.50875000e-08,-6.37500000e-02
-8.49275000e-08,-1.17500000e-01
-8.47675000e-08,-1.65312500e-01
-8.46075000e-08,-1.13437500e-01
-8.44475000e-08,-8.75000000e-02
-8.42875000e-08,-1.47812500e-01
-8.41275000e-08,-1.38750000e-01
-8.39675000e-08,-5.62500000e-02
-8.38075000e-08,-8.68750000e-02
-8.36475000e-08,-1.83437500e-01
-8.34875000e-08,-1.66250000e-01
-8.33275000e-08,-1.09375000e-01
-8.31675000e-08,-1.15000000e-01
-8.30075000e-08,-1.05937500e-01
-8.28475000e-08,-8.93750000e-02
-8.26875000e-08,-1.14062500e-01
-8.25275000e-08,-1.07500000e-01
-8.23675000e-08,-9.21875000e-02
-8.22075000e-08,-1.30937500e-01
-8.20475000e-08,-1.11562500e-01
-8.18875000e-08,-4.37500000e-02
-8.17275000e-08,-9.59375000e-02
-8.15675000e-08,-1.72187500e-01
-8.14075000e-08,-1.12500000e-01
-8.12475000e-08,-6.87500000e-02
-8.10875000e-08,-1.37500000e-01
-8.09275000e-08,-1.60625000e-01
-8.07675000e-08,-1.07187500e-01
-8.06075000e-08,-9.37500000e-02
-8.04475000e-08,-1.14687500e-01
-8.02875000e-08,-1.04375000e-01
-8.01275000e-08,-6.96875000e-02
-7.99675000e-08,-7.50000000e-02
-7.98075000e-08,-1.45000000e-01
-7.96475000e-08,-1.70937500e-01
-7.94875000e-08,-9.28125000e-02
-7.93275000e-08,-6.37500000e-02
-7.91675000e-08,-1.29687500e-01
-7.90075000e-08,-1.27187500e-01
-7.88475000e-08,-7.31250000e-02
-7.86875000e-08,-1.01250000e-01
-7.85275000e-08,-1.26875000e-01
-7.83675000e-08,-8.15625000e-02
-7.82075000e-08,-6.90625000e-02
-7.80475000e-08,-9.81250000e-02
-7.78875000e-08,-1.18750000e-01
-7.77275000e-08,-1.52187500e-01
-7.75675000e-08,-1.44375000e-01
-7.74075000e-08,-7.87500000e-02
-7.72475000e-08,-9.21875000e-02
-7.70875000e-08,-1.52187500e-01
-7.69275000e-08,-1.04375000e-01
-7.67675000e-08,-6.50000000e-02
-7.66075000e-08,-1.46875000e-01
-7.64475000e-08,-1.66250000e-01
-7.62875000e-08,-8.43750000e-02
-7.61275000e-08,-9.87500000e-02
-7.59675000e-08,-1.68437500e-01
-7.58075000e-08,-1.28437500e-01
-7.56475000e-08,-7.12500000e-02
-7.54875000e-08,-1.11875000e-01
-7.53275000e-08,-1.52812500e-01
-7.51675000e-08,-1.31875000e-01
-7.50075000e-08,-1.25937500e-01
-7.48475000e-08,-1.52812500e-01
-7.46875000e-08,-1.57812500e-01
-7.45275000e-08,-1.35937500e-01
-7.43675000e-08,-1.08750000e-01
-7.42075000e-08,-9.09375000e-02
-7.40475000e-08,-1.04375000e-01
-7.38875000e-08,-1.21562500e-01
-7.37275000e-08,-1.05000000e-01
-7.35675000e-08,-1.15312500e-01
-7.34075000e-08,-1.66250000e-01
-7.32475000e-08,-1.37812500e-01
-7.30875000e-08,-5.03125000e-02
-7.29275000e-08,-7.56250000e-02
-7.27675000e-08,-1.77187500e-01
-7.26075000e-08,-1.69062500e-01
-7.24475000e-08,-8.09375000e-02
-7.22875000e-08,-7.53125000e-02
-7.21275000e-08,-1.32500000e-01
-7.19675000e-08,-1.14375000e-01
-7.18075000e-08,-3.15625000e-02
-7.16475000e-08,-3.59375000e-02
-7.14875000e-08,-1.29062500e-01
-7.13275000e-08,-1.36562500e-01
-7.11675000e-08,-6.81250000e-02
-7.10075000e-08,-1.10625000e-01
-7.08475000e-08,-2.00625000e-01
-7.06875000e-08,-1.43437500e-01
-7.05275000e-08,-4.93750000e-02
-7.03675000e-08,-8.81250000e-02
-7.02075000e-08,-1.42500000e-01
-7.00475000e-08,-1.02187500e-01
-6.98875000e-08,-5.68750000e-02
-6.97275000e-08,-7.00000000e-02
-6.95675000e-08,-1.09062500e-01
-6.94075000e-08,-1.10937500e-01
-6.92475000e-08,-4.62500000e-02
-6.90875000e-08,-2.81250000e-02
-6.89275000e-08,-1.18437500e-01
-6.87675000e-08,-1.42812500e-01
-6.86075000e-08,-5.03125000e-02
-6.84475000e-08,-3.75000000e-02
-6.82875000e-08,-1.04062500e-01
-6.81275000e-08,-8.78125000e-02
-6.79675000e-08,-4.18750000e-02
-6.78075000e-08,-7.12500000e-02
-6.76475000e-08,-1.23750000e-01
-6.74875000e-08,-1.39687500e-01
-6.73275000e-08,-1.00625000e-01
-6.71675000e-08,-5.31250000e-02
-6.70075000e-08,-1.03437500e-01
-6.68475000e-08,-1.61562500e-01
-6.66875000e-08,-6.87500000e-02
-6.65275000e-08,-9.37500000e-03
-6.63675000e-08,-1.47812500e-01
-6.62075000e-08,-2.05625000e-01
-6.60475000e-08,-5.90625000e-02
-6.58875000e-08,-1.93750000e-02
-6.57275000e-08,-1.41562500e-01
-6.55675000e-08,-1.53750000e-01
-6.54075000e-08,-6.56250000e-02
-6.52475000e-08,-5.93750000e-02
-6.50875000e-08,-1.01875000e-01
-6.49275000e-08,-1.07500000e-01
-6.47675000e-08,-9.50000000e-02
-6.46075000e-08,-8.56250000e-02
-6.44475000e-08,-9.46875000e-02
-6.42875000e-08,-1.10000000e-01
-6.41275000e-08,-7.87500000e-02
-6.39675000e-08,-5.43750000e-02
-6.38075000e-08,-1.11875000e-01
-6.36475000e-08,-1.41250000e-01
-6.34875000e-08,-6.75000000e-02
-6.33275000e-08,-4.09375000e-02
-6.31675000e-08,-1.15937500e-01
-6.30075000e-08,-1.32812500e-01
-6.28475000e-08,-7.03125000e-02
-6.26875000e-08,-8.09375000e-02
-6.25275000e-08,-1.65000000e-01
-6.23675000e-08,-1.72187500e-01
-6.22075000e-08,-8.96875000e-02
-6.20475000e-08,-5.62500000e-02
-6.18875000e-08,-1.03437500e-01
-6.17275000e-08,-1.10312500e-01
-6.15675000e-08,-5.34375000e-02
-6.14075000e-08,-5.40625000e-02
-6.12475000e-08,-1.24375000e-01
-6.10875000e-08,-1.21562500e-01
-6.09275000e-08,-2.93750000e-02
-6.07675000e-08,-1.93750000e-02
-6.06075000e-08,-1.29062500e-01
-6.04475000e-08,-1.71562500e-01
-6.02875000e-08,-9.65625000e-02
-6.01275000e-08,-7.46875000e-02
-5.99675000e-08,-1.27500000e-01
-5.98075000e-08,-1.17187500e-01
-5.96475000e-08,-6.21875000e-02
-5.94875000e-08,-6.87500000e-02
-5.93275000e-08,-1.08750000e-01
-5.91675000e-08,-9.75000000e-02
